start_date,end_date,country_name,iso,location,dis_type,dis_subtype,total_deaths,total_affected,total_dam,insured_losses,disaster_no,associated_dis,associated_dis2
16/05/2010,16/05/2010,Congo (the Democratic Republic of the),COD,Nord-Kivu province,Landslide,Landslide,46,1167,0,0,2010-0199,--,--
18/01/2014,19/01/2014,Congo (the Democratic Republic of the),COD,Bukavu district (Sud-Kivu province),Landslide,Landslide,11,0,0,0,2014-0028,--,--
/08/1967,/08/1967,Congo (the),COG,Kivu province,Landslide,Landslide,154,668,0,0,1967-0082,--,--
27/06/2000,27/06/2000,Costa Rica,CRI,"Miramar de Puntarenas town (Montes de Oro district, Puntarenas province)",Landslide,Landslide,7,200,0,0,2000-0374,--,--
11/06/2009,12/06/2009,Côte dIvoire,CIV,"Attecoube, Yopugon boroughs (Abidjan district, District autonome de Abidjan province)",Landslide,Landslide,27,10006,0,0,2009-0223,--,--
21/01/1974,21/01/1974,Czechoslovakia,CSK,Tatra montains,Landslide,Avalanche,14,0,0,0,1974-0009,--,--
14/02/1985,14/02/1985,Czechoslovakia,CSK,Tatra Mountain,Landslide,Avalanche,10,0,0,0,1985-0248,--,--
14/02/1931,14/02/1931,Ecuador,ECU,Huigra,Landslide,Landslide,190,0,0,0,1931-0005,--,--
15/05/1966,15/05/1966,Ecuador,ECU,Quito-Santo Domingo road,Landslide,Landslide,50,0,0,0,1966-0043,--,--
09/03/1971,09/03/1971,Ecuador,ECU,Quito,Landslide,Landslide,20,6,0,0,1971-0019,--,--
/04/1973,/04/1973,Ecuador,ECU,,Landslide,Landslide,25,0,0,0,1973-0126,--,--
11/02/1976,11/02/1976,Ecuador,ECU,Esmeraldas,Landslide,Landslide,60,0,0,0,1976-0025,--,--
27/04/1983,27/04/1983,Ecuador,ECU,Chimborazo,Landslide,Landslide,100,0,0,0,1983-0073,--,--
03/04/1987,03/04/1987,Ecuador,ECU,Cochancay,Landslide,Landslide,100,6000,0,0,1987-0082,--,--
09/05/1993,09/05/1993,Ecuador,ECU,Ambija (Zamora province),Landslide,Landslide,250,45,0,0,1993-0013,--,--
28/03/1993,03/04/1993,Ecuador,ECU,"Azuay, Canar provinces",Landslide,Landslide,200,75020,500000,15000,1993-0014,--,--
10/11/1993,10/11/1993,Ecuador,ECU,Chimborazo,Landslide,Avalanche,10,0,0,0,1993-0586,--,--
12/04/2000,12/04/2000,Ecuador,ECU,Quito district (Pichincha province),Landslide,Landslide,14,205,0,0,2000-0206,--,--
14/10/2000,14/10/2000,Ecuador,ECU,"Penipe, Guano districts (Chimborazo province)",Landslide,Landslide,30,180,0,0,2000-0724,--,--
/07/2011,/07/2011,Ecuador,ECU,"Lafama (Sucumbios district, Sucumbios province)",Landslide,Landslide,7,150,0,0,2011-0278,--,--
24/01/2013,24/01/2013,Ecuador,ECU,"Pueblo Nuevo community (Camillo Ponce Enriquez district, Azuay province)",Landslide,Landslide,10,0,0,0,2013-0014,--,--
23/04/2013,23/04/2013,Ecuador,ECU,"Tabete (Esmeraldas district, Esmeraldas province)",Landslide,Landslide,14,0,0,0,2013-0120,--,--
14/06/1988,14/06/1988,El Salvador,SLV,Agua Escondida,Landslide,Landslide,22,0,0,0,1988-0265,--,--
15/06/1993,15/06/1993,El Salvador,SLV,Santa Tecla,Landslide,Avalanche,22,0,0,0,1993-0334,--,--
/12/1994,/12/1994,Ethiopia,ETH,,Landslide,Landslide,22,29,0,0,1994-0603,--,--
04/07/2000,04/07/2000,Ethiopia,ETH,"Offa area (Wolayita district, SNNPR province)",Landslide,Landslide,4,165,0,0,2000-0524,--,--
24/11/1926,24/11/1926,France,FRA,Roquebillière (Alpes-Maritimes),Landslide,Landslide,28,0,0,0,1926-0020,--,--
13/11/1930,13/11/1930,France,FRA,"Lyon (Rhone) - Colline des Balmes, quartier Saint-Jean",Landslide,Landslide,40,0,0,0,1930-0027,--,--
08/05/1932,08/05/1932,France,FRA,"Lyon (Rhone), cours d'Herbouville",Landslide,Landslide,30,0,0,0,1932-0013,--,--
01/06/1961,01/06/1961,France,FRA,Clamart (Hauts-de-Seine),Landslide,Landslide,21,0,0,0,1961-0058,--,--
16/04/1970,16/04/1970,France,FRA,"Plateau d'Assy, St Gervais (Haute-savoie), sanatorium Praz-coutant",Landslide,Avalanche,72,0,0,0,1970-0027,--,--
05/12/1982,05/12/1982,France,FRA,Val d'Isere,Landslide,Avalanche,3,0,0,0,1982-0305,--,--
09/07/1983,09/07/1983,France,FRA,Chamonix,Landslide,Avalanche,5,5,0,0,1983-0344,--,--
15/02/1990,17/02/1990,France,FRA,"Tignes, Val d'Isere",Landslide,Avalanche,14,0,0,0,1990-0004,--,--
24/01/1998,24/01/1998,France,FRA,Alps,Landslide,Avalanche,9,21,0,0,1998-0038,--,--
09/02/1999,09/02/1999,France,FRA,Hameaux de Montroc et Du Tour,Landslide,Avalanche,11,260,10790,0,1999-0052,--,--
19/04/2000,19/04/2000,French Guiana,GUF,Remire (Montjoly) district (Cayenne province),Landslide,Landslide,10,5,0,0,2000-0216,--,--
17/04/1987,17/04/1987,French Polynesia,PYF,Huahine (Tahiti),Landslide,Landslide,10,0,0,0,1987-0569,--,--
25/04/1998,25/04/1998,French Polynesia,PYF,Raiatea and Tahaa Is.,Landslide,Landslide,13,11,0,0,1998-0116,--,--
22/12/1998,22/12/1998,French Polynesia,PYF,Tahiti,Landslide,Landslide,0,500,0,0,1998-0427,--,--
09/01/1999,26/02/1999,Germany,DEU,,Landslide,Avalanche,5,0,6230,0,1999-0050,--,--
26/08/1998,26/08/1998,Guatemala,GTM,"Chujuyu, Las Graditas, Pachoj",Landslide,Landslide,51,8,0,0,1998-0275,--,--
13/09/2002,13/09/2002,Guatemala,GTM,"San Lucas Toliman, Solola districts (Solola province)",Landslide,Landslide,68,474,0,0,2002-0583,--,--
23/04/2003,23/04/2003,Guatemala,GTM,"Cerro Cocol hill (San Pedro Sacate??quez district, San Marcos province)",Landslide,Landslide,22,220,0,0,2003-0191,--,--
15/06/2005,16/06/2005,Guatemala,GTM,"El Calvario hill (Senahu district, Alta Verapaz province)",Landslide,Landslide,63,1535,0,0,2005-0319,--,--
12/07/2005,13/07/2005,Guatemala,GTM,"Guatemala city (Guatemala district, Guatemala province)",Landslide,Landslide,7,1000,0,0,2005-0368,--,--
20/06/2008,20/06/2008,Guatemala,GTM,"Guatemala city (Guatemala district, Guatemala province)",Landslide,Landslide,27,0,0,0,2008-0247,--,--
04/09/2010,04/09/2010,Guatemala,GTM,"Chimaltenango, Quezaltenango, Escuintla, Retalhuleu, Suchitepequez, Solola, Totonicapan provinces",Landslide,Landslide,53,50696,500000,0,2010-0459,--,--
20/09/2011,22/09/2011,Guatemala,GTM,"Manantial hill (Santa Cruz Barillas municipality, Barillas district, Huehuetenango province)",Landslide,Landslide,16,0,0,0,2011-0366,--,--
01/10/2015,01/10/2015,Guatemala,GTM,"El Cambray III village (Santa Catarina Pinula district, Guatemala province)",Landslide,Landslide,350,1112,5000,0,2015-0444,--,--
06/09/2016,07/09/2016,Guatemala,GTM,Villa Nueva,Landslide,Landslide,10,46,0,0,2016-0318,--,--
06/09/2015,07/09/2015,Guinea,GIN,"Kolon Kola area (Boffa district, Boke province)",Landslide,Landslide,7,492,0,0,2015-0428,--,--
22/10/1954,22/10/1954,Haiti,HTI,Berly,Landslide,Landslide,262,0,0,0,1954-0024,--,--
16/10/1989,16/10/1989,Haiti,HTI,Port-Au-Prince,Landslide,Landslide,0,1060,0,0,1989-0217,--,--
20/09/1973,20/09/1973,Honduras,HND,Cholima,Landslide,Landslide,2800,0,0,0,1973-0039,--,--
//1966,//1966,Hong Kong,HKG,,Landslide,Landslide,64,0,0,0,1966-0010,--,--
12/06/1968,12/06/1968,Hong Kong,HKG,,Landslide,Landslide,22,107,0,0,1968-0112,--,--
18/06/1972,18/06/1972,Hong Kong,HKG,"Kwungton, Victoria",Landslide,Landslide,100,1000,0,0,1972-0038,--,--
11/06/1979,11/06/1979,Hong Kong,HKG, Wong Tai Sin,Landslide,Landslide,0,200,0,0,1979-0206,--,--
28/05/1982,28/05/1982,Hong Kong,HKG," Kwun Tong, Sai Kung, Yuen Long",Landslide,Landslide,25,2915,0,0,1982-0276,--,--
16/06/1993,16/06/1993,Hong Kong,HKG,,Landslide,Landslide,1,65,790,0,1993-0172,--,--
20/12/1974,20/12/1974,Iceland,ISL,Neskaupstadhur,Landslide,Landslide,12,0,0,0,1974-0060,--,--
25/01/1983,25/01/1983,Iceland,ISL,,Landslide,Avalanche,4,0,0,0,1983-0360,--,--
16/01/1995,16/01/1995,Iceland,ISL,Sudavik,Landslide,Avalanche,14,45,2429,0,1995-0024,--,--
26/10/1995,26/10/1995,Iceland,ISL,Flateyri,Landslide,Avalanche,20,38,3360,0,1995-0259,--,--
18/09/1948,18/09/1948,India,IND,Assam,Landslide,Landslide,500,0,0,0,1948-0008,--,--
/02/1954,/02/1954,India,IND,,Landslide,Landslide,30,0,0,0,1954-0043,--,--
/10/1956,/10/1956,India,IND,,Landslide,Landslide,27,0,0,0,1956-0047,--,--
/06/1958,/06/1958,India,IND,,Landslide,Landslide,52,0,0,0,1958-0033,--,--
01/10/1968,01/10/1968,India,IND,"Bihar, Bengal",Landslide,Landslide,1000,0,0,0,1968-0074,--,--
05/11/1978,05/11/1978,India,IND, Northeastern,Landslide,Landslide,64,0,0,0,1978-0130,--,--
/03/1979,/03/1979,India,IND,"Lahaul, Pangi",Landslide,Landslide,230,5000,0,0,1979-0030,--,--
19/08/1979,19/08/1979,India,IND,Uttar Pradesh,Landslide,Landslide,42,112,0,0,1979-0079,--,--
25/06/1980,25/06/1980,India,IND,Uttar Pradesh,Landslide,Landslide,150,0,0,0,1980-0055,--,--
/09/1983,/09/1983,India,IND,Sikkim,Landslide,Landslide,67,0,0,0,1983-0117,--,--
16/11/1986,16/11/1986,India,IND,Jammu and Kashmir State,Landslide,Avalanche,65,200,0,0,1986-0134,--,--
/07/1986,/07/1986,India,IND,"Uttar Pradesh, Himachal Pradesh",Landslide,Landslide,88,2500000,0,0,1986-0294,--,--
15/03/1988,15/03/1988,India,IND,"Jammu and Kashmir, Ladakh",Landslide,Avalanche,250,0,0,0,1988-0125,--,--
/07/1988,/07/1988,India,IND,"Uttar Pradesh, Haryana, Himachal Pradesh, Pendjab states",Landslide,Landslide,255,0,0,0,1988-0293,--,--
07/06/1989,07/06/1989,India,IND,,Landslide,Landslide,41,0,0,0,1989-0365,--,--
16/09/1990,16/09/1990,India,IND,Sikkim,Landslide,Landslide,30,0,0,0,1990-0406,--,--
09/08/1992,09/08/1992,India,IND,Aizawl (Mizoram state),Landslide,Landslide,60,0,0,0,1992-0332,--,--
23/09/1993,23/09/1993,India,IND,Bombay,Landslide,Landslide,20,25,0,0,1993-0208,--,--
16/01/1995,16/01/1995,India,IND,Kashmir province,Landslide,Avalanche,200,5250,0,0,1995-0006,--,--
03/06/1995,03/06/1995,India,IND,Mizoram State,Landslide,Landslide,40,14285,4500,0,1995-0118,--,--
12/09/1995,12/09/1995,India,IND,Kulla (Himachal Pradesh),Landslide,Landslide,400,1100000,0,0,1995-0202,--,--
30/09/1996,30/09/1996,India,IND,"Karnataka, Andhra Pradesh, Maharashtra",Landslide,Landslide,48,0,0,0,1996-0208,--,--
09/06/1997,09/06/1997,India,IND,Gangtok (city) Level 1 = Sikkim,Landslide,Landslide,28,30,0,0,1997-0124,--,--
06/08/1997,06/08/1997,India,IND,Darjeeling Hills Level 1 = West Bengal,Landslide,Landslide,23,2000,0,0,1997-0165,--,--
05/03/1998,05/03/1998,India,IND,Himachal Pradesh,Landslide,Landslide,26,0,0,0,1998-0061,--,--
03/06/1998,03/06/1998,India,IND,Assam,Landslide,Landslide,48,150,0,0,1998-0178,--,--
17/08/1998,17/08/1998,India,IND,"Malpa village (Pithoragrah district, Uttar Pradesh state)",Landslide,Landslide,239,200000,0,0,1998-0253,--,--
19/08/1998,19/08/1998,India,IND,Mansuna village (Uttar Pradesh state),Landslide,Landslide,37,0,0,0,1998-0262,--,--
31/03/1998,31/03/1998,India,IND,Sikkim,Landslide,Avalanche,24,6,0,0,1998-0439,--,--
/06/2000,/06/2000,India,IND,"Moradabad, Bijnor districts (Uttar Pradesh province), Uttarakhand province",Landslide,Landslide,43,0,0,0,2000-0358,--,--
12/07/2000,12/07/2000,India,IND,"Ghatkopar village (Mumbai Suburban district, Maharashtra province)",Landslide,Landslide,58,7038,0,0,2000-0415,--,--
11/08/2000,11/08/2000,India,IND,"Pithoragarh, Naini Tal districts (Uttarakhand province)",Landslide,Landslide,86,0,0,0,2000-0498,--,--
16/07/2001,16/07/2001,India,IND,Rudra Prayag district (Uttarakhand province),Landslide,Landslide,27,0,0,0,2001-0414,--,--
14/08/2001,14/08/2001,India,IND,Chamba district (Himachal Pradesh province),Landslide,Landslide,16,0,0,0,2001-0501,--,--
09/11/2001,09/11/2001,India,IND,"Amboori village (Thiruvananthapuram district, Kerala province)",Landslide,Landslide,55,0,0,0,2001-0618,--,--
03/03/2003,03/03/2003,India,IND,Administrative unit not available district (Jammu and Kashmir province),Landslide,Avalanche,25,0,0,0,2003-0151,--,--
15/02/2005,21/02/2005,India,IND,Administrative unit not available districts (Jammu and Kashmir province),Landslide,Avalanche,250,5000,50000,0,2005-0090,--,--
24/08/2005,25/08/2005,India,IND,"Guwahati city (Kamrup district, Assam province)",Landslide,Landslide,12,20,0,0,2005-0457,--,--
08/02/2008,08/02/2008,India,IND,Administrative unit not available districts (Jammu and Kashmir province),Landslide,Landslide,37,0,0,0,2008-0062,--,--
08/08/2009,08/08/2009,India,IND,Pithoragarh district (Uttarakhand province),Landslide,Landslide,45,0,0,0,2009-0315,--,--
03/09/2009,03/09/2009,India,IND,"Lal, Bahadur, Shastri, Nagar slums (Mumbai Suburban district, Maharashtra province)",Landslide,Landslide,10,0,0,0,2009-0383,--,--
08/02/2010,08/02/2010,India,IND,Administrative unit not available district (Jammu and Kashmir province),Landslide,Avalanche,17,0,0,0,2010-0052,--,--
30/07/2014,30/07/2014,India,IND,"Malin village (Pune district, Maharashtra province)",Landslide,Landslide,151,200,0,0,2014-0270,--,--
02/06/2015,29/06/2015,India,IND,"Barpeta, Sonitpur, Goalpara, Dhemaji, Lakhimpur, Tinsukia, Darrang, Nalbari, Jorhat, Kamrup, Dibrugarh, Nagaon, Bongaigaon districts (Assam province)

",Landslide,Landslide,3,9000,0,0,2015-0226,--,--
03/02/2016,03/02/2016,India,IND,Jammu and Kashmir (Administrative unit not available) (Siachen glacier) ,Landslide,Avalanche,10,0,0,0,2016-0049,--,--
22/05/2016,22/05/2016,India,IND,Uttarakhand province,Landslide,Landslide,10,5,0,0,2016-0195,--,--
/04/1955,/04/1955,Indonesia,IDN,,Landslide,Landslide,405,0,0,0,1955-0040,--,--
29/05/1979,29/05/1979,Indonesia,IDN,Ciherang,Landslide,Landslide,23,6,0,0,1979-0262,--,--
/12/1980,/12/1980,Indonesia,IDN,Talaga,Landslide,Landslide,100,3010,0,0,1980-0105,--,--
06/11/1981,06/11/1981,Indonesia,IDN,Jogjakarta,Landslide,Landslide,0,6000,0,0,1981-0096,--,--
10/01/1982,10/01/1982,Indonesia,IDN,North Sumatra,Landslide,Landslide,50,0,0,0,1982-0023,--,--
/06/1982,/06/1982,Indonesia,IDN,South Sumatra,Landslide,Landslide,225,3000,0,0,1982-0067,--,--
//1983,//1983,Indonesia,IDN,,Landslide,Landslide,21,0,0,0,1983-0524,--,--
06/02/1988,06/02/1988,Indonesia,IDN,Java,Landslide,Landslide,43,0,0,0,1988-0080,--,--
16/01/1989,16/01/1989,Indonesia,IDN,"Solok, Sawahlunto Sijunjung (Riau province, West Sumatra)",Landslide,Landslide,6,11601,341,0,1989-0026,--,--
16/01/1991,16/01/1991,Indonesia,IDN,Java,Landslide,Landslide,33,0,0,0,1991-0010,--,--
08/10/1992,08/10/1992,Indonesia,IDN,"Tasikmalaya, Ciamis, Garut districts (West Java)",Landslide,Landslide,75,37000,5400,0,1992-0148,--,--
03/10/1996,03/10/1996,Indonesia,IDN,Batam Isl.,Landslide,Landslide,23,4,0,0,1996-0222,--,--
07/01/1999,07/01/1999,Indonesia,IDN,Bali Isl.,Landslide,Landslide,33,2,0,0,1999-0007,--,--
09/12/1999,09/12/1999,Indonesia,IDN,Dberang Pallinggam (Sumatra),Landslide,Landslide,56,0,0,0,1999-0589,--,--
22/02/2000,24/02/2000,Indonesia,IDN,Brebes district (Jawa Tengah province),Landslide,Landslide,34,0,11600,0,2000-0082,--,--
24/06/2000,24/06/2000,Indonesia,IDN,"Banggai city (Banggai Kepulauan district, Sulawesi Tengah province)",Landslide,Landslide,0,520,0,0,2000-0469,--,--
29/10/2000,01/11/2000,Indonesia,IDN,"Cilacap, Banyumas districts (Jawa Tengah province)",Landslide,Landslide,40,56210,43000,0,2000-0701,--,--
05/11/2000,07/11/2000,Indonesia,IDN,"Purworejo, Purbalingga, Kebumen districts (Jawa Tengah province)",Landslide,Landslide,52,19,0,0,2000-0721,--,--
08/02/2001,12/02/2001,Indonesia,IDN,"Cipanas village (Lebak district, Banten province)",Landslide,Landslide,122,23000,10000,0,2001-0041,--,--
22/01/2001,22/01/2001,Indonesia,IDN,"Sangihe chains (Kepulauan-sangihe district, Sulawesi Utara province)",Landslide,Landslide,63,0,0,0,2001-0046,--,--
30/10/2001,30/10/2001,Indonesia,IDN,"Seling village (Kebumen district, Jawa Tengah province)",Landslide,Landslide,0,310,0,0,2001-0651,--,--
23/10/2001,23/10/2001,Indonesia,IDN,"Ayah area (Kebumen district, Jawa Tengah province)",Landslide,Landslide,0,600,0,0,2001-0652,--,--
11/12/2002,11/12/2002,Indonesia,IDN,"Pacet village (Mojokerto district, Jawa Timur province)",Landslide,Landslide,32,5,0,0,2002-0769,--,--
29/01/2003,29/01/2003,Indonesia,IDN,"Nenggeng, Budi Aten, Bojong Jambu villages (Kadungora area, Garut district, Jawa Barat province)",Landslide,Landslide,21,1760,0,0,2003-0053,--,--
31/01/2003,31/01/2003,Indonesia,IDN,"Cantilan village (Kuningan district, Jawa Barat province)",Landslide,Landslide,10,20,0,0,2003-0060,--,--
18/03/2003,18/03/2003,Indonesia,IDN,"Makale, Sa'dan Balusu areas (Tanatoraja district, Sulawesi Selatan province)",Landslide,Landslide,12,0,0,0,2003-0144,--,--
31/03/2003,02/04/2003,Indonesia,IDN,"Ende, Sikka, Kupang, Flores Timur districts (Nusatenggara Timur province)",Landslide,Landslide,76,229548,3961,0,2003-0155,Flood,--
23/01/2004,30/01/2004,Indonesia,IDN,"Purworejo, Loano, Bagelen villages (Purworejo district, Jawa Tengah province)",Landslide,Landslide,29,0,3500,0,2004-0061,Flood,--
27/03/2004,27/03/2004,Indonesia,IDN,"Manimbahoi sub-district (Gowa district, Sulawesi Selatan province)",Landslide,Landslide,33,5000,0,0,2004-0129,--,--
22/04/2004,22/04/2004,Indonesia,IDN,"Bandung city (Bandung district, Jawa Barat province)",Landslide,Landslide,13,7,0,0,2004-0173,--,--
23/04/2004,23/04/2004,Indonesia,IDN,Kota Pasaman district (Sumatera Barat province),Landslide,Landslide,44,11,0,0,2004-0177,Transport accident,--
21/02/2005,21/02/2005,Indonesia,IDN,Bandung district (Jawa Barat province),Landslide,Landslide,143,0,5000,0,2005-0089,--,--
02/09/2005,02/09/2005,Indonesia,IDN,Kota Padang district (Sumatera Barat province),Landslide,Landslide,25,10,0,0,2005-0487,--,--
01/01/2006,04/01/2006,Indonesia,IDN,"Sijeruk village (Banjarnegara district, Jawa Tengah province)",Landslide,Landslide,156,8313,27000,0,2006-0007,--,--
22/01/2006,27/01/2006,Indonesia,IDN,"Lombok Barat, Lombok Tengah, Lombok Timur, Kota Mataram districts (Nusatenggara Barat province), Belu, Timor Tengah Selatan, Timor Tengah Utara, Kupang, Rotendao, Kota Kupang districts (Nusatenggara Timur province), Bali province",Landslide,Landslide,11,3000,10943,0,2006-0069,--,--
15/12/2006,15/12/2006,Indonesia,IDN,Solok district (Sumatera Barat province),Landslide,Landslide,17,0,0,0,2006-0668,--,--
09/01/2007,09/01/2007,Indonesia,IDN,Padangpariaman district (Sumatera Barat province),Landslide,Landslide,11,0,0,0,2007-0011,--,--
12/01/2007,14/01/2007,Indonesia,IDN,"Tahuna, Dumuhung, Soa Taloara villages (Kepulauan-sangihe district, Sulawesi Utara province)",Landslide,Landslide,32,3990,0,0,2007-0016,Flood,--
05/05/2008,05/05/2008,Indonesia,IDN,"Puncakjaya, Mimika districts (Papua province)",Landslide,Landslide,21,0,0,0,2008-0189,--,--
18/01/2009,18/01/2009,Indonesia,IDN,"Buwun Mas village (Central Sekotong sub-district, Lombok Barat, Nusatenggara Barat province)",Landslide,Landslide,15,5,0,0,2009-0049,--,--
08/11/2009,08/11/2009,Indonesia,IDN,Kota Palopo district (Sulawesi Selatan province),Landslide,Landslide,14,0,0,0,2009-0480,--,--
12/10/2010,12/10/2010,Indonesia,IDN,Sulawesi Tengah province,Landslide,Landslide,13,18,0,0,2010-0533,--,--
06/05/2011,06/05/2011,Indonesia,IDN,Garut district (Jawa Barat province),Landslide,Landslide,19,4,0,0,2011-0153,--,--
30/11/2011,30/11/2011,Indonesia,IDN,Nias district (Sumatera Utara province),Landslide,Landslide,34,0,0,0,2011-0493,--,--
24/05/2012,27/05/2012,Indonesia,IDN,"Kel Karang Panjang, Kel Kudamati villages (Kota Ambon district, Malaku province)",Landslide,Landslide,20,215,0,0,2012-0249,--,--
24/05/2012,24/05/2012,Indonesia,IDN,"Pangradin village (Jasinga sub-district, Bogor district, West Java province)",Landslide,Landslide,12,0,0,0,2012-0250,--,--
25/01/2013,27/01/2013,Indonesia,IDN,"Agam district (Sumatera Barat province), Kerinci district (Jambi province)",Landslide,Landslide,21,3,0,0,2013-0022,--,--
25/03/2013,25/03/2013,Indonesia,IDN,"Cililin village (Bandung district, Jawa Barat province)",Landslide,Landslide,13,0,0,0,2013-0086,--,--
28/01/2014,28/01/2014,Indonesia,IDN,Jombang district (Jawa Timur province),Landslide,Landslide,19,0,0,0,2014-0034,--,--
12/12/2014,20/12/2014,Indonesia,IDN,"Sampang village (Jemblung area, Banjarnegara district, Jawa Tengah province)",Landslide,Landslide,108,3900,0,0,2014-0483,--,--
28/03/2015,28/03/2015,Indonesia,IDN,"Cimerak hamlet (Tegalpanjang village, Sukabumi district, Jawa Barat province)",Landslide,Rockfall,12,55,0,0,2015-0112,--,--
06/05/2015,06/05/2015,Indonesia,IDN,"Banten, Daerah Istimewa Yogyakarta, Jawa Barat, Jawa Tengah, Jawa Timur provinces",Landslide,Landslide,13,0,0,0,2015-0181,--,--
03/12/2015,03/12/2015,Indonesia,IDN,"Lebong Tandai (Bengkulu Utara district, Bengkulu province)",Landslide,Landslide,20,105,0,0,2015-0524,--,--
15/05/2016,15/05/2016,Indonesia,IDN,"Sibolangit (Deli Serdang district, Sumatera Utara province, Sumatra Isl.)",Landslide,Landslide,15,0,0,0,2016-0156,--,--
17/06/2016,21/06/2016,Indonesia,IDN,"Banjarnegara district (Jawa Tengah province, Java Isl.), Sumatera Barat, Sumatera Selatan, Sumatera Utara provinces",Landslide,Landslide,62,0,25000,0,2016-0216,--,--
27/01/1970,27/01/1970,Iran (Islamic Republic of),IRN,North East of Teheran,Landslide,Landslide,43,100,0,0,1970-0014,--,--
16/02/1990,16/02/1990,Iran (Islamic Republic of),IRN,Near Sar Dasht,Landslide,Avalanche,21,0,0,0,1990-0321,--,--
14/01/1998,14/01/1998,Iran (Islamic Republic of),IRN,Northern Iran (no better info),Landslide,Avalanche,32,40,0,0,1998-0012,--,--
26/02/2003,26/02/2003,Iran (Islamic Republic of),IRN,"Chalus district (Mazandaran province), Karaj district (Tehran provinces)",Landslide,Avalanche,20,4,0,0,2003-0787,--,--
30/12/1970,30/12/1970,Israel,ISR,Neot Hakikar,Landslide,Landslide,20,13,0,0,1970-0071,--,--
11/02/1922,11/02/1922,Italy,ITA,Sicily,Landslide,Landslide,100,0,0,0,1922-0002,--,--
/11/1948,/11/1948,Italy,ITA,,Landslide,Landslide,25,0,0,0,1948-0026,--,--
25/10/1954,25/10/1954,Italy,ITA,Salerno,Landslide,Landslide,297,5466,0,0,1954-0058,--,--
17/09/1960,17/09/1960,Italy,ITA,Loveno,Landslide,Landslide,12,0,0,0,1960-0059,--,--
09/10/1963,09/10/1963,Italy,ITA,"Vajont dam, Longarone (Belluno, Podova)",Landslide,Landslide,1917,0,0,0,1963-0032,--,--
/04/1975,/04/1975,Italy,ITA,Alps,Landslide,Landslide,12,0,0,0,1975-0025,--,--
14/12/1982,14/12/1982,Italy,ITA,Ancona,Landslide,Landslide,0,4000,700000,0,1982-0132,--,--
22/05/1983,22/05/1983,Italy,ITA,Lombardy province,Landslide,Landslide,0,0,0,0,1983-0368,--,--
28/07/1987,28/07/1987,Italy,ITA,"Valtellina, Sant'Antonio, Morignone",Landslide,Landslide,44,3189,625000,0,1987-0119,--,--
17/07/1987,17/07/1987,Italy,ITA,Tartano,Landslide,Landslide,13,3000,0,0,1987-0597,--,--
08/08/1996,08/08/1996,Italy,ITA,Cortina D'ampezzo,Landslide,Landslide,0,100,0,0,1996-0177,--,--
01/05/1998,07/05/1998,Italy,ITA,Campania Region,Landslide,Landslide,160,3682,28700,0,1998-0119,"Slide (land, mud, sn",--
09/01/1999,28/02/1999,Italy,ITA,,Landslide,Avalanche,1,0,5510,0,1999-0052,--,--
30/04/2006,30/04/2006,Italy,ITA,"Ischia town (Napoli province, Campania region)",Landslide,Landslide,4,159,0,0,2006-0219,--,--
22/11/2011,22/11/2011,Italy,ITA,"Saponara town (Messina Province, Sicilia Region)",Landslide,Landslide,3,1,0,0,2011-0495,--,--
04/11/1909,04/11/1909,Jamaica,JAM,"St Thomas, St Andrew",Landslide,Landslide,53,0,0,0,1909-0016,--,--
01/09/1923,01/09/1923,Japan,JPN,Nebukawa,Landslide,Landslide,200,0,0,0,1923-0007,--,--
/04/1955,/04/1955,Japan,JPN,,Landslide,Landslide,73,0,0,0,1955-0039,--,--
/02/1956,/02/1956,Japan,JPN,,Landslide,Landslide,40,0,0,0,1956-0029,--,--
18/07/1964,18/07/1964,Japan,JPN,West Coast,Landslide,Landslide,108,0,0,0,1964-0042,--,--
05/07/1972,05/07/1972,Japan,JPN,Oimawashi,Landslide,Landslide,80,0,0,0,1972-0043,--,--
16/04/1974,16/04/1974,Japan,JPN,Okuura,Landslide,Landslide,17,0,0,0,1974-0021,--,--
/08/1975,/08/1975,Japan,JPN,,Landslide,Landslide,30,0,0,0,1975-0140,--,--
//1981,//1981,Japan,JPN,,Landslide,Landslide,40,0,0,0,1981-0306,--,--
24/07/1983,24/07/1983,Japan,JPN,Western Honshu,Landslide,Landslide,117,25088,0,0,1983-0098,--,--
//1983,//1983,Japan,JPN,,Landslide,Landslide,70,0,0,0,1983-0525,--,--
//1984,//1984,Japan,JPN,,Landslide,Landslide,14,0,0,0,1984-0410,--,--
10/07/1986,10/07/1986,Japan,JPN,,Landslide,Landslide,20,0,0,0,1986-0293,--,--
26/01/1986,26/01/1986,Japan,JPN,Maseguchi,Landslide,Avalanche,13,0,0,0,1986-0395,--,--
//1989,//1989,Japan,JPN,,Landslide,Landslide,18,0,0,0,1989-0583,--,--
07/07/1993,07/07/1993,Japan,JPN,Kagoshima City,Landslide,Landslide,27,35,0,0,1993-0185,--,--
06/08/1993,06/08/1993,Japan,JPN,Kagoshina,Landslide,Landslide,56,35,210000,0,1993-0192,--,--
06/12/1996,06/12/1996,Japan,JPN,Central Region,Landslide,Landslide,14,3,0,0,1996-0299,--,--
10/07/1997,10/07/1997,Japan,JPN,Harihara (Kyushu),Landslide,Landslide,21,15,0,0,1997-0145,--,--
