start_date,end_date,country_name,iso,location,dis_type,dis_subtype,total_deaths,total_affected,total_dam,insured_losses,disaster_no,associated_dis,associated_dis2
30/11/1993,30/11/1993,China,CHN,Shufu area,Earthquake,Ground movement,0,504,0,0,1993-0582,--,--
15/09/1994,15/09/1994,China,CHN,"Fujian, Guandong provinces (China) Peng-hu (Taiwan)",Earthquake,Ground movement,1,500,0,0,1994-0307,--,--
31/12/1994,31/12/1994,China,CHN,"Guangxi, Gungdong provinces",Earthquake,Ground movement,0,5860,0,0,1994-0600,--,--
03/01/1994,03/01/1994,China,CHN,Gonghe area (Qinghai),Earthquake,Ground movement,0,285,0,0,1994-0767,--,--
12/07/1995,12/07/1995,China,CHN,Lancang-Menglian-Ximeng area (Yunnan province),Earthquake,Ground movement,11,1000136,36100,0,1995-0148,--,--
24/10/1995,24/10/1995,China,CHN,Yunnan province,Earthquake,Ground movement,46,20297,80000,0,1995-0261,--,--
21/07/1995,21/07/1995,China,CHN,Ganzu,Earthquake,Ground movement,14,5060,0,0,1995-0457,--,--
03/02/1996,03/02/1996,China,CHN,"Lishui, Ninglang, Haping counties (Lijian prefecture), Zhongdian (Diqing prefecture), Heqing, Jianchuan (Dali precture), Lanping (Nujiang prefecture) - Yunnan Province",Earthquake,Ground movement,309,5077795,506000,0,1996-0021,--,--
03/05/1996,03/05/1996,China,CHN,Guyang county (Inner Mongolia),Earthquake,Ground movement,18,200300,0,0,1996-0081,--,--
19/03/1996,19/03/1996,China,CHN,North Western Xinjiang,Earthquake,Ground movement,26,33128,24000,0,1996-0136,--,--
25/09/1996,25/09/1996,China,CHN,Lijiang (Yunnan Prov.),Earthquake,Ground movement,0,137,0,0,1996-0205,--,--
21/01/1997,21/01/1997,China,CHN,Southern Xinjiang,Earthquake,Ground movement,12,155040,0,0,1997-0011,--,--
06/04/1997,06/04/1997,China,CHN,"Kashi, Atushi (Jiashi county), Yuepuhu, Bachu, Shule, Yingjisha counties (Xinhiang autonomus region)",Earthquake,Ground movement,9,500089,0,0,1997-0326,--,--
01/03/1997,01/03/1997,China,CHN,Jiashi county (Xinjiang),Earthquake,Ground movement,2,20006,0,0,1997-0531,--,--
11/04/1997,11/04/1997,China,CHN,Jiashi county (Xinjiang),Earthquake,Ground movement,9,100089,0,0,1997-0532,--,--
10/01/1998,10/01/1998,China,CHN,Hebei province,Earthquake,Ground movement,49,598000,285500,0,1998-0076,Fire,--
19/11/1998,19/11/1998,China,CHN,"Huaping, Lijiang, Ninglang, Yongcheng counties (Shichuan province)",Earthquake,Ground movement,3,337443,70000,0,1998-0384,"Slide (land, mud, sn",--
01/12/1998,01/12/1998,China,CHN,Yunnan,Earthquake,Ground movement,0,107084,22600,0,1998-0454,--,--
19/03/1998,19/03/1998,China,CHN,"Artux, Kashy ( Xinjiang)",Earthquake,Ground movement,0,2000,0,0,1998-0580,--,--
28/05/1998,28/05/1998,China,CHN,Xinjiang,Earthquake,Ground movement,0,25028,0,0,1998-0581,--,--
27/08/1998,27/08/1998,China,CHN,Jiashi county (Xinjiang),Earthquake,Ground movement,3,111862,0,0,1998-0582,--,--
26/10/1998,26/10/1998,China,CHN,Sichuan,Earthquake,Ground movement,0,3528,0,0,1998-0587,--,--
11/03/1999,11/03/1999,China,CHN,"Zangbei County, Level 1 = Hebei",Earthquake,Ground movement,0,16003,0,0,1999-0383,--,--
01/11/1999,01/11/1999,China,CHN,Shanxi Province (Datong Area),Earthquake,Ground movement,0,3020004,44000,0,1999-0455,--,--
29/11/1999,29/11/1999,China,CHN,"Between Xiuyan and Haicheng (Sanjianfang, Liaoning province)",Earthquake,Ground movement,0,800,0,0,1999-0553,--,--
14/01/2000,14/01/2000,China,CHN,"Yongren Xian, Yao'an Xian, Nanhua Xian, Dayao Xian areas (Chuxiong Yi district, Yunnan Sheng province), Xiangyun Xian area (Dali Bai district, Yunnan Sheng province)
",Earthquake,Ground movement,7,1855007,73500,0,2000-0033,--,--
26/01/2000,26/01/2000,China,CHN,"Mile Xian area (Honghe Hani and Yi district, Yunnan Sheng province), Qiubei Xian area (Wenshan Zhuang and Miao district, Yunnan Sheng province)",Earthquake,Ground movement,1,10302,483,0,2000-0036,--,--
11/01/2000,11/01/2000,China,CHN,"Xiuyan Manzu Zizhixian area (Anshan district, Liaoning Sheng province)",Earthquake,Ground movement,0,62030,0,0,2000-0041,--,--
06/06/2000,06/06/2000,China,CHN,"Lanzhou Shi area (Lanzhou district, Gansu Sheng province)",Earthquake,Ground movement,0,100,0,0,2000-0298,--,--
21/08/2000,21/08/2000,China,CHN,"Wuding Xian area (Chuxiong Yi district, Yunnan Sheng province)",Earthquake,Ground movement,1,177611,43000,0,2000-0527,--,--
23/02/2001,23/02/2001,China,CHN,"Yajiang Xian, Kangding Xian areas (Garze Tibetan district, Sichuan Sheng province)",Earthquake,Ground movement,3,300109,24000,0,2001-0064,--,--
12/04/2001,12/04/2001,China,CHN,"Shidian area (Baoshan district, Yunnan Sheng province)",Earthquake,Ground movement,2,150190,31000,0,2001-0151,"Slide (land, mud, sn",--
23/05/2001,23/05/2001,China,CHN,"Ninglang Yi Zizhixian area (Lijiang district, Yunnan Sheng province), Yanyuan Xian area (Liangshan Yi district, Sichuan Sheng province)",Earthquake,Ground movement,2,10605,36000,0,2001-0214,--,--
14/07/2001,14/07/2001,China,CHN,"Donghua village (Yongsheng Xian area, Lijiang district, Yunnan Sheng province)",Earthquake,Ground movement,0,25000,0,0,2001-0389,--,--
27/10/2001,27/10/2001,China,CHN,"Yongsheng area (Lijiang district, Yunnan Sheng province)",Earthquake,Ground movement,1,17220,0,0,2001-0598,--,--
08/08/2002,08/08/2002,China,CHN,"Rulong village (Xinlong Xian area, Garze Tibetan district, Sichuan Sheng province)",Earthquake,Ground movement,0,378,0,0,2002-0655,--,--
14/12/2002,14/12/2002,China,CHN,"Yumen Shi (Jiuquan district, Gansu Sheng province)",Earthquake,Ground movement,2,65500,0,0,2002-0835,--,--
24/02/2003,24/02/2003,China,CHN,"Payzawat village (Jiashi Xian area, Kashgar district, Xinjiang Uygur Zizhiqu province), Bachu Xian, Yuepuhu Xian, Yingjisha Xian, Maigaiti Xian, Shule Xian, Shufu Xian, Kashi Shi areas (Kashgar district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,268,517000,157000,0,2003-0105,--,--
17/04/2003,17/04/2003,China,CHN,"Huaitoutalazhen village (Delingha Shi area, Haixi Mongol and Tibetan district, Qinghai Sheng province)",Earthquake,Ground movement,0,3300,0,0,2003-0183,--,--
04/05/2003,04/05/2003,China,CHN,"Bachu Xian, Jiashi Xian areas (Kashgar district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,1,8003,0,0,2003-0209,--,--
21/07/2003,21/07/2003,China,CHN,"Dayao Xian area (Chuxiong Yi district, Yunnan Sheng province)",Earthquake,Ground movement,16,1295584,75000,0,2003-0348,"Slide (land, mud, sn",--
16/08/2003,16/08/2003,China,CHN,"Lindong village (Balin-Zuo Qi area, Chifeng district, Nei Mongol Zizhiqu province), Tianshanzhen village (Aluke'erqin Qi area, Chifeng district, Nei Mongol Zizhiqu province)",Earthquake,Ground movement,4,455500,167000,0,2003-0402,--,--
16/10/2003,16/10/2003,China,CHN,"Dayao Xian area (Chuxiong Yi district, Yunnan Sheng province)",Earthquake,Ground movement,3,60056,60000,0,2003-0509,--,--
25/10/2003,25/10/2003,China,CHN,"Minle Xian, Shandan Xian, Sunan Yugu Zizhixian areas (Zhangye district, Gansu Sheng province)

",Earthquake,Ground movement,9,275043,40000,0,2003-0519,--,--
13/11/2003,13/11/2003,China,CHN,"Min Xian area (Dingxi district, Gansu Sheng province), Lintan Xian, Zhuoni Xian areas (Gannan Tibetan district, Gansu Sheng province),",Earthquake,Ground movement,1,23369,0,0,2003-0546,--,--
14/11/2003,14/11/2003,China,CHN,"Ludian Xian area (Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,4,493065,0,0,2003-0547,--,--
01/12/2003,01/12/2003,China,CHN,"Zhaosu Xian area (Ili Kazakh district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,11,6018,1933,0,2003-0582,--,--
26/11/2003,26/11/2003,China,CHN,"Ludian Xian area (Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,0,10004,0,0,2003-0596,--,--
24/03/2004,24/03/2004,China,CHN,"Xiwuzhumuqin Qi area (Xilin Gol district, Nei Mongol Zizhiqu province)",Earthquake,Ground movement,0,190100,74000,0,2004-0126,--,--
10/08/2004,10/08/2004,China,CHN,"Ludian Xian area (Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,4,120600,50000,0,2004-0406,--,--
18/10/2004,18/10/2004,China,CHN,Baoshan district (Yunnan Sheng province),Earthquake,Ground movement,0,100012,0,0,2004-0522,--,--
07/09/2004,07/09/2004,China,CHN,Gansu Sheng province,Earthquake,Ground movement,0,22019,0,0,2004-0571,--,--
04/05/2004,04/05/2004,China,CHN,"Delingha area (Haixi Mongol and Tibetan district, Qinghai Sheng province)",Earthquake,Ground movement,0,4199,0,0,2004-0680,--,--
26/11/2005,26/11/2005,China,CHN,Jiujiang district (Jiangxi Sheng province),Earthquake,Ground movement,16,615500,0,0,2005-0651,--,--
05/08/2005,05/08/2005,China,CHN,"Huize area (Qujing district, Yunnan Sheng province)",Earthquake,Ground movement,0,18509,0,0,2005-0740,--,--
12/01/2006,12/01/2006,China,CHN,"Mojiang area (Pu'er district, Yunnan Sheng province)",Earthquake,Ground movement,0,68761,6900,0,2006-0061,--,--
22/07/2006,22/07/2006,China,CHN,"Yanjin area (Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,22,265106,0,0,2006-0397,--,--
20/06/2006,20/06/2006,China,CHN,"Xinsi village (Tongwei Xian area, Dingxi district, Gansu Sheng province), Linjian village (Lintan Xian area, Gannan Tibetan district, Gansu Sheng province), Liping village (Hui Xian area, Longnan district, Gansu Sheng province)",Earthquake,Ground movement,0,130,0,0,2006-0464,--,--
25/08/2006,25/08/2006,China,CHN,"Doushazhen village (Yanjin Xian area, Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,1,45551,0,0,2006-0475,"Slide (land, mud, sn",--
27/10/2006,27/10/2006,China,CHN,Hubei Sheng province,Earthquake,Ground movement,0,20000,0,0,2006-0586,--,--
03/11/2006,03/11/2006,China,CHN,Chifeng district (Nei Mongol Zizhiqu province),Earthquake,Ground movement,0,12000,291,0,2006-0620,--,--
02/06/2007,02/06/2007,China,CHN,Pu'er district (Yunnan Sheng province),Earthquake,Ground movement,3,329,342000,10000,2007-0217,--,--
12/05/2008,12/05/2008,China,CHN,"Wenchuan Xian, Aba Xian areas (Ngawa Tibetan and Qiang district, Sichuan Sheng province), Chengdu Shi area (Chengdu district, Sichuan Sheng province), Deyang Shi, Mianzhu areas (Deyang district, Sichuan Sheng province), Beichuan Xian, Mianyang Shi areas (Mianyang district, Sichuan Sheng province), Gansu Sheng, Chongqing Shi, Guizhou Sheng, Hubei Sheng, Hunan Sheng, Henan Sheng, Shaanxi Sheng, Shanxi Sheng, Yunnan Sheng provinces",Earthquake,Ground movement,87476,45976596,85000000,300000,2008-0192,"Slide (land, mud, sn",--
05/08/2008,05/08/2008,China,CHN,"Qingchuan area (Guangyuan district, Sichuan Sheng province)",Earthquake,Ground movement,4,13529,0,0,2008-0325,--,--
21/08/2008,21/08/2008,China,CHN,"Yingjiang area (Dehong Dai and Jingpo district, Yunnan Sheng province)",Earthquake,Ground movement,6,160,0,0,2008-0355,--,--
30/08/2008,30/08/2008,China,CHN,"Huili area (Liangshan Yi district, Sichuan Sheng province), Miyi area (Panzhihua district, Sichuan Sheng province), Kunming, Chuxiong Yi, Zhaotong, Lijiang, Dali Bai districts (Yunnan Sheng province)",Earthquake,Ground movement,40,1000589,492000,0,2008-0374,--,--
06/10/2008,06/10/2008,China,CHN,"Ningzhongxiang village (Dangxiong Xian area, Lhasa district, Xizang Zizhiqu province)",Earthquake,Ground movement,30,754,0,0,2008-0455,--,--
25/12/2008,25/12/2008,China,CHN,Yunnan Sheng province,Earthquake,Ground movement,0,27169,0,0,2008-0588,--,--
25/05/2008,25/05/2008,China,CHN,Sichuan Sheng province,Earthquake,Ground movement,8,351000,0,0,2008-0650,--,--
25/01/2009,25/01/2009,China,CHN,"Chabucha'er Xibo Zizhixian, Zhaosu areas (Ili Kazakh district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,0,4549,3100,0,2009-0059,--,--
09/07/2009,09/07/2009,China,CHN,"Guantun village (Yao'an Xian area, Chuxiong Yi district, Yunnan Sheng province), Dali Bai district (Yunnan Sheng province)",Earthquake,Ground movement,1,65336,315000,0,2009-0249,--,--
30/01/2010,30/01/2010,China,CHN,"Moxizhen village (Suining district, Sichuan Sheng province)",Earthquake,Ground movement,1,10515,4400,0,2010-0064,--,--
25/02/2010,25/02/2010,China,CHN,Kunming district (Yunnan Sheng province),Earthquake,Ground movement,0,50011,0,0,2010-0087,--,--
14/04/2010,14/04/2010,China,CHN,"Yushu Xian area (Name Unknown district, Qinghai Sheng province)",Earthquake,Ground movement,2968,112000,500000,0,2010-0169,--,--
17/01/2010,17/01/2010,China,CHN,Guizhou Sheng province,Earthquake,Ground movement,8,9,0,0,2010-0667,"Slide (land, mud, sn",--
29/08/2010,29/08/2010,China,CHN,"Ningnan area (Liangshan Yi district, Sichuan Sheng province), Qiaojia area (Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,0,5014,0,0,2010-0673,--,--
01/02/2011,01/02/2011,China,CHN,"Pingyuanzhen village (Yingjiang area, Dehong Dai and Jingpo district, Yunnan Sheng province)",Earthquake,Ground movement,0,64501,0,0,2011-0030,--,--
10/03/2011,10/03/2011,China,CHN,"Pingyuanzhen village (Yingjiang area, Dehong Dai and Jingpo district, Yunnan Sheng province)",Earthquake,Ground movement,25,5440,290000,0,2011-0079,--,--
24/03/2011,24/03/2011,China,CHN,Yunnan Sheng province,Earthquake,Ground movement,0,9508,0,0,2011-0090,--,--
18/09/2011,18/09/2011,China,CHN,"Shigatse, Shannan districts (Xizang Zizhiqu province)",Earthquake,Ground movement,7,5136,0,0,2011-0351,--,--
08/06/2011,08/06/2011,China,CHN,"Dabancheng area (Urumqi district, Xinjiang Uygur Zizhiqu province))",Earthquake,Ground movement,0,258,0,0,2011-0387,"Slide (land, mud, sn",--
01/11/2011,01/11/2011,China,CHN,"Yining, Gongliu areas (Ili Kazakh district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,0,143000,56400,0,2011-0411,--,--
11/08/2011,11/08/2011,China,CHN,"Jiashi Xian, Kashi Shi areas (Kashgar district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,0,1616,0,0,2011-0601,--,--
24/06/2012,24/06/2012,China,CHN,"Ninglang Yi Zizhixian area (Liangshan Yi district, Sichuan Sheng province),
Yanyuan Xian area (Lijiang district, Yunnan Sheng province)",Earthquake,Ground movement,4,34234,300000,0,2012-0190,--,--
29/06/2012,29/06/2012,China,CHN,Xinjiang Uygur Zizhiqu province,Earthquake,Ground movement,0,155052,68000,0,2012-0338,--,--
07/09/2012,07/09/2012,China,CHN,"Yiliang area (Zhaotong district, Yunnan Sheng province), Weining area (Bijie district, Guizhou Sheng province)",Earthquake,Ground movement,81,744821,1000000,45000,2012-0350,--,--
20/07/2012,20/07/2012,China,CHN,Yangzhou district (Jiangsu Sheng province),Earthquake,Ground movement,1,2610,0,0,2012-0397,--,--
07/12/2012,07/12/2012,China,CHN,Xinjiang Uygur Zizhiqu province,Earthquake,Ground movement,0,5500,96000,0,2012-0536,--,--
09/03/2012,09/03/2012,China,CHN,Xinjiang Uygur Zizhiqu province,Earthquake,Ground movement,0,36641,84000,0,2012-0604,--,--
03/03/2013,03/03/2013,China,CHN,"Eryuan Xian, Yangbi Yi Zizhixian, Yunlong Xian areas (Dali Bali district, Yunnan Sheng province)",Earthquake,Ground movement,0,427740,56000,0,2013-0081,--,--
20/04/2013,20/04/2013,China,CHN,"Lushan area (Ya'an district, Sichuan Sheng province)",Earthquake,Ground movement,198,2198785,6800000,23000,2013-0116,--,--
22/07/2013,22/07/2013,China,CHN,"Gannan Tibetan, Longnan, Dingxi, Tianshui, Baiyin, Lanzhou districts (Gansu Sheng province)",Earthquake,Ground movement,95,123887,1000000,0,2013-0242,"Slide (land, mud, sn",--
31/08/2013,31/08/2013,China,CHN,"Benzilan village (Deqin Xian area, Deqen Tibetan district, Yunnan Sheng province)",Earthquake,Ground movement,3,538050,155000,0,2013-0314,"Slide (land, mud, sn",--
22/11/2013,23/11/2013,China,CHN,"Changling area (Songyuan district, Jilin Sheng province)",Earthquake,Ground movement,0,58300,0,0,2013-0470,--,--
16/12/2013,16/12/2013,China,CHN,"Badong area (Enshi Tujia and Miao district, Hubei Sheng province), Zigui, Xingshan areas (Yichang district, Hubei Sheng province)",Earthquake,Ground movement,0,90500,6300,0,2013-0555,--,--
17/04/2013,17/04/2013,China,CHN,Dali Bai district (Yunnan Sheng province),Earthquake,Ground movement,0,80555,38000,0,2013-0563,--,--
01/12/2013,01/12/2013,China,CHN,"Keping Xian area (Aksu district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,0,2000,0,0,2013-0581,--,--
12/02/2014,12/02/2014,China,CHN,"Yutian Xian area (Khotan district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,0,450000,174000,0,2014-0086,--,--
04/04/2014,04/04/2014,China,CHN,"Xiluoduzhen village (Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,0,75021,80000,0,2014-0129,--,--
24/05/2014,24/05/2014,China,CHN,"Yingjiang area (Dehong Dai and Jingpo district, Yunnan Sheng province)",Earthquake,Ground movement,0,225015,60000,0,2014-0173,--,--
30/05/2014,30/05/2014,China,CHN,"Yingjiang area (Dehong Dai and Jingpo district, Yunnan Sheng province)",Earthquake,Ground movement,0,184723,0,0,2014-0177,--,--
03/08/2014,03/08/2014,China,CHN,"Longtoushanzhen, Zhaotong cities (Ludian area, Zhaotong district, Yunnan Sheng province), Qiaojia area (Zhaotong district, Yunnan Sheng province), Huize area (Qujing district, Yunnan Sheng province), Guizhou Sheng, Sichuan Sheng provinces
",Earthquake,Ground movement,731,1120513,5000000,0,2014-0281,"Slide (land, mud, sn",--
07/10/2014,07/10/2014,China,CHN,"Yongping Xian area (Dali Bai district, Yunnan Sheng province)",Earthquake,Ground movement,1,255324,274000,0,2014-0449,--,--
22/11/2014,22/11/2014,China,CHN,Sichuan Sheng province,Earthquake,Ground movement,5,82355,50000,0,2014-0464,--,--
06/12/2014,06/12/2014,China,CHN,"Weiyuan Xian area (Dingxi district, Gansu Sheng province)",Earthquake,Ground movement,1,2022,0,0,2014-0544,--,--
22/02/2015,22/02/2015,China,CHN,"Shawan area (Tacheng district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,0,8640,14650,0,2015-0078,--,--
01/03/2015,01/03/2015,China,CHN,"Zhenkang Xian, Cangyuan Wa Zizhixian, Gengma Dai-Wa Zizhixian areas (Lincang district, Yunnan Sheng province)",Earthquake,Ground movement,0,2032,15000,0,2015-0125,--,--
25/04/2015,25/04/2015,China,CHN,Shigatse district (Xizang Zizhiqu province),Earthquake,Ground movement,29,207883,0,0,2015-0144,--,--
12/05/2015,12/05/2015,China,CHN,Shigatse district (Xizang Zizhiqu province),Earthquake,Ground movement,1,0,0,0,2015-0175,--,--
03/07/2015,03/07/2015,China,CHN,"Xilkiqi village (Pishan area, Khotan district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,3,9263,3200,0,2015-0271,--,--
25/11/2016,25/11/2016,China,CHN,Xinjinag Uygur Zizhiqu province,Earthquake,Ground movement,1,37200,5500,0,2016-0480,--,--
31/01/1906,31/01/1906,Colombia,COL,Tumako,Earthquake,Ground movement,400,0,0,0,1906-0002,Tsunami/Tidal wave,--
09/07/1950,09/07/1950,Colombia,COL,Santander,Earthquake,Ground movement,150,40000,0,0,1950-0028,--,--
/07/1962,/07/1962,Colombia,COL,,Earthquake,Ground movement,112,0,0,0,1962-0030,--,--
09/02/1967,09/02/1967,Colombia,COL,Neiva (Huila deparment),Earthquake,Ground movement,61,40200,600,0,1967-0020,--,--
25/09/1970,25/09/1970,Colombia,COL,Pereira (Bahia Solano),Earthquake,Ground movement,0,3006,400,0,1970-0051,--,--
/11/1970,/11/1970,Colombia,COL,,Earthquake,Ground movement,430,0,0,0,1970-0126,--,--
23/11/1979,23/11/1979,Colombia,COL,Manizales-Armenia area,Earthquake,Ground movement,60,600,20000,0,1979-0106,--,--
12/12/1979,12/12/1979,Colombia,COL,"Pasto, Buenaventura, Narino, Cauca provinces, Tumaco Isl.; Gorgona Isl.",Earthquake,Ground movement,579,11042,8000,0,1979-0113,Tsunami/Tidal wave,--
18/10/1981,18/10/1981,Colombia,COL,Colombia/Venezuela border,Earthquake,Ground movement,10,0,0,0,1981-0091,"Slide (land, mud, sn",--
31/03/1983,31/03/1983,Colombia,COL,Popayan city (Cauca department),Earthquake,Ground movement,250,36200,410900,0,1983-0059,--,--
19/11/1991,19/11/1991,Colombia,COL,"Buenaventura, Cali (Choco Department)",Earthquake,Ground movement,2,867,0,0,1991-0390,--,--
17/10/1992,17/10/1992,Colombia,COL,"(1) Murindo, Vigia del Fuerte, Gedeza, Bellaluz, Bebaremeno, Bellavista (Antioquia and Choco Province), (2) Murindo Apartado Medellin area, (3) San Pedro de Uraba",Earthquake,Ground movement,11,1635,0,0,1992-0151,Volcanic activity,--
22/07/1993,22/07/1993,Colombia,COL,"Arauca, Puerto Rondon, Puerto Colombia",Earthquake,Ground movement,2,3071,0,0,1993-0490,--,--
06/06/1994,06/06/1994,Colombia,COL,"Toez, Irlanda, Belalcazar, Mosoco, Monte Cruz, La Cruz, San Jose Cabuya (Cauca Department and Huila Department)",Earthquake,Ground movement,271,37416,2400,0,1994-0059,"Slide (land, mud, sn",--
