affected,end_date,deaths,lon,damage,lat,start_date,death_level,affected_level, damage_level
1,20/11/2007,33,110.4313947,0,31.1705918,20/11/2007,3,2,2
2,22/04/2013,11,121.465929,0,31.219373,22/04/2013,2,2,2
2,05/07/2011,18,112.106335,0,34.148851,05/07/2011,3,2,2
2,07/01/1999,33,115.2325368,0,-8.726152200000001,07/01/1999,3,2,2
3,06/12/1996,14,35.873937,0,31.958659,06/12/1996,3,2,2
3,27/01/2013,21,123.05042,0,0.5539229999999999,25/01/2013,3,2,2
3,02/04/2007,43,71.79940859999999,0,35.8686776,30/03/2007,3,2,2
4,06/05/2011,19,106.8402093,0,-6.2043382,06/05/2011,3,2,2
4,03/10/1996,23,103.9711674,0,1.0538333,03/10/1996,3,2,2
5,09/07/1983,5,3.4282708,0,46.1356154,09/07/1983,2,2,2
5,19/04/2000,10,-52.3395325,0,4.8325931,19/04/2000,2,2,2
5,22/05/2016,10,79.540976,0,28.9958463,22/05/2016,2,2,2
5,09/08/2010,16,-13.2591785,0,8.4788555,09/08/2010,3,2,2
5,24/03/1993,22,74.3855172,0,31.4642425,24/03/1993,3,2,2
5,11/12/2002,32,112.5160545,0,-7.6408948,11/12/2002,3,2,2
6,25/01/2009,11,32.850681,0,39.920267,25/01/2009,2,2,2
6,21/05/2011,16,101.7678941,0,2.9418035,21/05/2011,3,2,2
6,09/03/1971,20,-78.5808787,0,-0.2844431,09/03/1971,3,2,2
6,29/05/1979,23,107.5633857,0,-7.036931699999999,29/05/1979,3,2,2
6,31/03/1998,24,88.59564429999999,0,27.2810009,31/03/1998,3,2,2
6,05/03/2012,37,77.4237055,0,28.6643487,05/03/2012,3,2,2
7,22/04/2004,13,107.61015,0,-6.89103,22/04/2004,3,2,2
7,01/07/2016,22,118.1559151,0,39.60854399999999,01/07/2016,3,2,2
7,29/01/1998,31,-76.2463966,0,-13.8337801,29/01/1998,3,2,2
9,17/03/2005,15,31.9935571,0,36.552877,17/03/2005,3,2,2
9,21/05/1999,25,-38.3260615,0,-12.706893,21/05/1999,3,2,2
10,02/09/2005,25,99.93333299999999,0,0.333333,02/09/2005,3,2,2
11,23/04/2004,44,99.946508,0,0.406318,23/04/2004,3,2,2
12,/07/2001,16,67.07515289999999,0,24.802052,/07/2001,3,2,2
13,30/12/1970,20,35.37663,0,30.933171,30/12/1970,3,2,2
15,26/12/2003,15,-117.2850856,0,34.1423904,25/12/2003,3,2,2
15,10/07/1997,21,133.4623383,0,33.5932778,10/07/1997,3,2,2
15,21/04/1996,26,-38.3858542,0,-12.9182505,21/04/1996,3,2,2
16,02/05/1976,13,-75.03660289999999,0,5.1504191,02/05/1976,3,2,2
16,15/09/2005,17,98.77632829999999,0,12.4519166,14/09/2005,3,2,2
16,31/05/2008,27,-75.57351899999999,0,6.227289700000001,31/05/2008,3,2,2
17,03/10/2000,40,103.4198736,0,22.1544032,03/10/2000,3,2,2
18,12/10/2010,13,119.8815445,0,-0.92405,12/10/2010,3,2,2
18,/08/2015,29,83.9414048,0,28.3083621,29/07/2015,3,2,2
18,06/08/2009,31,102.6465536,0,29.5080597,06/08/2009,3,2,2
18,11/06/2015,36,87.9334803,0,27.6281668,06/06/2015,3,2,2
19,07/11/2000,52,104.8980058,0,-3.987557299999999,05/11/2000,4,2,2
20,31/01/2003,10,107.523073,0,-6.9706087,31/01/2003,2,2,2
20,25/08/2005,12,91.7653347,0,26.1642625,24/08/2005,3,2,2
21,24/01/1998,9,6.1186792,0,45.4651055,24/01/1998,2,2,2
22,28/01/1968,20,9.1716687,0,47.6442488,28/01/1968,3,2,2
23,30/06/1995,20,101.7951122,0,3.4241392,30/06/1995,3,2,2
23,02/10/2002,80,37.14379770000001,0,36.2146619,02/10/2002,4,2,2
25,23/09/1993,20,72.8695098,0,19.1765111,23/09/1993,3,2,2
