affected,end_date,deaths,lon,damage,lat,start_date,death_level,affected_level, damage_level
0,25/12/2013,0,-4.1219141,0,40.5582125,24/12/2013,1,1,1
0,04/01/1976,0,13.2754319,0,58.49535659999999,02/01/1976,1,1,1
0,/01/1976,0,8.5632071,0,46.6168771,/01/1976,1,1,1
0,20/10/1986,0,8.5632071,0,46.6168771,20/10/1986,1,1,1
0,29/07/1990,0,8.5632071,0,46.6168771,29/07/1990,1,1,1
0,26/01/2007,0,8.0560138,0,47.203014,23/01/2007,1,1,1
0,24/12/2013,0,8.0560138,0,47.203014,24/12/2013,1,1,1
0,08/09/1990,0,120.3712589,0,23.8991789,08/09/1990,1,1,1
0,19/05/1992,0,102.6085559,0,15.8351419,19/05/1992,1,1,1
0,20/08/2008,0,99.84198939999999,0,19.8916596,11/08/2008,1,1,1
0,/01/1914,0,-172.213894,0,-8.8756012,/01/1914,1,1,1
0,/12/1925,0,-155.9820712,0,19.6314864,/12/1925,1,1,1
0,29/01/1966,0,-171.5535065,0,-9.2957736,29/01/1966,1,1,1
0,07/04/2016,0,-157.9220077,0,21.6417407,07/04/2016,1,1,1
0,14/07/2005,0,-61.2896883,0,10.6037302,14/07/2005,1,1,1
0,26/12/1984,0,179.1965681,0,-8.524488200000002,26/12/1984,1,1,1
0,/11/1972,0,-5.9283385,0,54.5959583,/11/1972,1,1,1
0,/01/1976,0,-5.9283385,0,54.5959583,/01/1976,1,1,1
0,20/10/1986,0,-5.9283385,0,54.5959583,20/10/1986,1,1,1
0,09/12/1990,0,-5.9283385,0,54.5959583,09/12/1990,1,1,1
0,27/12/2000,0,-5.9283385,0,54.5959583,27/12/2000,1,1,1
0,25/12/2013,0,-4.1219141,0,40.5582125,24/12/2013,1,1,1
0,04/01/1976,0,13.2754319,0,58.49535659999999,02/01/1976,1,1,1
0,/01/1976,0,8.5632071,0,46.6168771,/01/1976,1,1,1
0,20/10/1986,0,8.5632071,0,46.6168771,20/10/1986,1,1,1
0,29/07/1990,0,8.5632071,0,46.6168771,29/07/1990,1,1,1
0,26/01/2007,0,8.0560138,0,47.203014,23/01/2007,1,1,1
0,24/12/2013,0,8.0560138,0,47.203014,24/12/2013,1,1,1
0,08/09/1990,0,120.3712589,0,23.8991789,08/09/1990,1,1,1
0,19/05/1992,0,102.6085559,0,15.8351419,19/05/1992,1,1,1
0,20/08/2008,0,99.84198939999999,0,19.8916596,11/08/2008,1,1,1
0,/01/1914,0,-172.213894,0,-8.8756012,/01/1914,1,1,1
0,/12/1925,0,-155.9820712,0,19.6314864,/12/1925,1,1,1
0,29/01/1966,0,-171.5535065,0,-9.2957736,29/01/1966,1,1,1
0,07/04/2016,0,-157.9220077,0,21.6417407,07/04/2016,1,1,1
0,14/07/2005,0,-61.2896883,0,10.6037302,14/07/2005,1,1,1
0,26/12/1984,0,179.1965681,0,-8.524488200000002,26/12/1984,1,1,1
0,/11/1972,0,-5.9283385,0,54.5959583,/11/1972,1,1,1
0,/01/1976,0,-5.9283385,0,54.5959583,/01/1976,1,1,1
0,20/10/1986,0,-5.9283385,0,54.5959583,20/10/1986,1,1,1
0,09/12/1990,0,-5.9283385,0,54.5959583,09/12/1990,1,1,1
0,27/12/2000,0,-5.9283385,0,54.5959583,27/12/2000,1,1,1
0,23/06/1987,0,-105.2585263,0,40.0345816,23/06/1987,1,1,1
0,17/01/1988,0,-120.4701615,0,37.3098738,17/01/1988,1,1,1
0,16/02/1988,0,-117.0998532,0,32.6586705,16/02/1988,1,1,1
0,02/03/1988,0,-97.5135209,0,35.4362426,01/03/1988,1,1,1
0,25/04/1988,0,-86.7926105,0,33.5165763,25/04/1988,1,1,1
0,15/05/1988,0,-97.5135209,0,35.4362426,15/05/1988,1,1,1
0,19/05/1988,0,-94.96831809999999,0,33.1310626,19/05/1988,1,1,1
0,23/05/1988,0,-90.5329725,0,30.05090629999999,23/05/1988,1,1,1
0,02/06/1988,0,-94.96831809999999,0,33.1310626,02/06/1988,1,1,1
0,09/06/1988,0,-80.2452414,0,36.124827,09/06/1988,1,1,1
0,15/07/1988,0,-95.953054,0,41.2563354,15/07/1988,1,1,1
0,15/11/1988,0,-94.96831809999999,0,33.1310626,15/11/1988,1,1,1
0,22/11/1988,0,-83.1237818,0,29.6297323,22/11/1988,1,1,1
0,25/11/1988,0,-94.96831809999999,0,33.1310626,25/11/1988,1,1,1
0,07/12/1988,0,-117.0998532,0,32.6586705,07/12/1988,1,1,1
0,14/12/1988,0,-120.4701615,0,37.3098738,14/12/1988,1,1,1
0,28/12/1988,0,-77.46042,0,37.5139295,28/12/1988,1,1,1
0,03/04/1989,0,-85.6670739,0,42.91308919999999,03/04/1989,1,1,1
0,25/04/1989,0,-85.6670739,0,42.91308919999999,25/04/1989,1,1,1
0,28/04/1989,0,-92.27314489999999,0,34.7217877,28/04/1989,1,1,1
0,24/05/1989,0,-85.6670739,0,42.91308919999999,24/05/1989,1,1,1
0,14/06/1989,0,-77.46042,0,37.5139295,14/06/1989,1,1,1
0,02/07/1989,0,-97.5135209,0,35.4362426,02/07/1989,1,1,1
0,10/07/1989,0,-73.989116,0,40.745691,10/07/1989,1,1,1
0,02/08/1989,0,-94.96831809999999,0,33.1310626,01/08/1989,1,1,1
0,12/09/1989,0,-104.4342449,0,32.841051,12/09/1989,1,1,1
0,21/11/1989,0,-85.6670739,0,42.91308919999999,21/11/1989,1,1,1
0,05/04/1990,0,-94.96831809999999,0,33.1310626,05/04/1990,1,1,1
0,17/04/1990,0,-97.5135209,0,35.4362426,16/04/1990,1,1,1
0,28/04/1990,0,-94.96831809999999,0,33.1310626,24/04/1990,1,1,1
