affected,end_date,deaths,lon,damage,lat,start_date,extra
NULL,1927,2.0,-115.5,6000000.0,32.5,1927,{'Location': 'S. CALIFORNIA'}
NULL,1927,NULL,3,NULL,59,1927,{'Location': 'WESTERN NORWAY'}
3295.0,1927,3022.0,135.1,NULL,35.6,1927,{'Location': 'SW. HONSHU ISLAND'}
NULL,1927,NULL,34.4,NULL,44.4,1927,{'Location': 'CRIMEA;BLACK SEA'}
NULL,1927,268.0,35.5,NULL,32,1927,{'Location': 'DEAD SEA'}
NULL,1927,NULL,142,NULL,37.9,1927,{'Location': 'SANRIKU'}
NULL,1927,NULL,142,NULL,34.2,1927,{'Location': 'KASHIMA;JAPAN'}
NULL,1927,NULL,-104,NULL,17,1927,{'Location': 'MEXICO'}
122.0,1927,11.0,34.5,NULL,44.4,1927,{'Location': 'CRIMEA;BLACK SEA'}
NULL,1927,NULL,-95.712891,NULL,37.09024,1927,{'Location': 'SE. ALASKA;AK'}
NULL,1927,NULL,-136.07,NULL,57.69,1927,{'Location': 'SE. ALASKA;AK'}
NULL,1927,NULL,-120.774,NULL,34.813,1927,{'Location': 'S. CALIFORNIA'}
NULL,1927,NULL,-73,NULL,-44.6,1927,{'Location': 'SOUTHERN CHILE'}
100.0,1927,100.0,119.7,NULL,-0.7,1927,{'Location': 'SULAWESI'}
NULL,1927,NULL,160.039,NULL,55.663,1927,{'Location': 'KAMCHATKA'}
NULL,1927,NULL,178.31,NULL,-38.37,1927,{'Location': 'TOLAGA BAY;NORTH ISLAND'}
NULL,1928,NULL,-125,NULL,49,1928,{'Location': 'BRITISH COLUMBIA'}
NULL,1928,NULL,-96.1,NULL,15.67,1928,{'Location': 'MEXICO'}
NULL,1928,NULL,105.423,NULL,-6.102,1928,{'Location': 'KRAKATAU'}
700.0,1928,170.0,27.4,NULL,38.1,1928,{'Location': 'EAST AEGEAN'}
NULL,1928,NULL,-70.4,NULL,-23.7,1928,{'Location': 'NORTHERN CHILE'}
NULL,1928,20.0,-69.6,NULL,-13,1928,{'Location': 'S. PERU'}
NULL,1928,20.0,23,NULL,38,1928,{'Location': 'CORINTHOS-PATRAS GULF'}
NULL,1928,NULL,23.5,NULL,38,1928,{'Location': 'AEGEAN SEA'}
NULL,1928,NULL,23,NULL,38,1928,{'Location': 'GRECIAN ARCHIPELAGO;CRETE'}
NULL,1928,NULL,-69.5,NULL,-13,1928,{'Location': 'S. PERU'}
NULL,1928,NULL,25.268555,NULL,39.019184,1928,{'Location': 'AEGEAN SEA'}
NULL,1928,NULL,29.1,NULL,39.6,1928,{'Location': 'NORTH AEGEAN'}
NULL,1928,NULL,26.8,NULL,40.8,1928,{'Location': 'WESTERN TURKEY'}
NULL,1928,NULL,-174.36,NULL,-19.83,1928,{'Location': 'LIFUKA ISLAND'}
NULL,1928,NULL,143.2,NULL,40,1928,{'Location': 'SANRIKU'}
NULL,1928,NULL,141.354,NULL,43.062,1928,{'Location': 'SAPPORO'}
NULL,1928,NULL,120.9,NULL,12.4,1928,{'Location': 'SULU SEA'}
NULL,1928,4.0,-97.036,NULL,16.028,1928,{'Location': 'S. MEXICO'}
NULL,1928,NULL,-79,NULL,-5.5,1928,{'Location': 'N. PERU'}
NULL,1928,354.0,121.708,NULL,-8.32,1928,{'Location': 'FLORES SEA'}
NULL,1928,NULL,-63.25624819999999,NULL,10.6429802,1928,{'Location': 'CARUPANO'}
NULL,1928,NULL,-70.5,NULL,-22.5,1928,{'Location': 'NORTHERN CHILE'}
NULL,1928,279.0,-72,NULL,-35,1928,{'Location': 'CENTRAL CHILE'}
204.0,1928,101.0,124,NULL,7,1928,{'Location': 'CELEBES SEA'}
NULL,1928,NULL,-58,NULL,48.967,1928,{'Location': 'CURLING;NEWFOUNDLAND'}
NULL,1929,NULL,-65.6,NULL,10.6,1929,{'Location': 'CUMANA'}
NULL,1929,NULL,-169.71,NULL,50.88,1929,{'Location': 'FOX ISLANDS;ALEUTIAN ISLANDS'}
NULL,1929,NULL,132.2,NULL,31.7,1929,{'Location': 'HIUGANADA'}
NULL,1929,NULL,-131,NULL,51,1929,{'Location': 'BRITISH COLUMBIA'}
NULL,1929,NULL,127,NULL,8.5,1929,{'Location': 'E. MINDANAO ISLAND'}
NULL,1929,17.0,172.25,NULL,-41.75,1929,{'Location': 'TASMAN SEA'}
NULL,1929,NULL,-70.4,NULL,-23.7,1929,{'Location': 'NORTHERN CHILE'}
NULL,1929,NULL,-78.3,NULL,42.9,1929,{'Location': 'ATTICA;NEW YORK'}
NULL,1929,12.0,95.567,NULL,4.633,1929,{'Location': 'TJALANG;N.W. SUMATRA'}
NULL,1929,56.0,-56,2000000.0,44.69,1929,{'Location': 'GRAND BANKS;NEWFOUNDLAND'}
NULL,1930,NULL,119.4,NULL,32.2,1930,{'Location': 'JIANGSU PROVINCE'}
NULL,1930,NULL,-3,NULL,36,1930,{'Location': 'OFF SOUTHERN COAST'}
NULL,1930,NULL,-155.5827818,NULL,19.8967662,1930,{'Location': 'HAWAII'}
NULL,1930,NULL,105.423,NULL,-6.102,1930,{'Location': 'KRAKATAU'}
NULL,1930,NULL,9.85,NULL,63.317,1930,{'Location': 'MID-NORWAY'}
NULL,1930,1000.0,96.5,NULL,17.3,1930,{'Location': 'MYANMAR COAST'}
NULL,1930,NULL,105.3,NULL,-5.6,1930,{'Location': 'SOUTH OF JAVA'}
NULL,1930,NULL,114.3,NULL,-9.3,1930,{'Location': 'SOUTH OF JAVA'}
NULL,1930,2.0,-118.643,NULL,34.03,1930,{'Location': 'S. CALIFORNIA'}
20.0,1930,7.0,15.213,NULL,38.789,1930,{'Location': 'STROMBOLI ISLAND'}
NULL,1930,NULL,124.57,NULL,1.2,1930,{'Location': 'CELEBES SEA'}
NULL,1930,NULL,145.46,NULL,-4.423,1930,{'Location': 'BISMARCK SEA'}
NULL,1930,18.0,13.267,NULL,43.667,1930,{'Location': 'CENTRAL ADRIATIC'}
NULL,1930,NULL,39.667,NULL,-4.05,1930,{'Location': 'MOMBASA'}
16.0,1930,54.0,144.3,NULL,-1.3,1930,{'Location': 'BISMARCK SEA'}
NULL,1930,NULL,-71,NULL,-28.5,1930,{'Location': 'NORTHERN CHILE'}
NULL,1931,256.0,176.025,25000000.0,-39.772,1931,{'Location': 'N. NEW ZEALAND'}
NULL,1931,NULL,177,NULL,-39.5,1931,{'Location': 'N. NEW ZEALAND'}
NULL,1931,NULL,177,NULL,-39.5,1931,{'Location': 'N. NEW ZEALAND'}
NULL,1931,NULL,142.5,NULL,41.2,1931,{'Location': 'SANRIKU'}
NULL,1931,NULL,-72,NULL,-32.5,1931,{'Location': 'CENTRAL CHILE'}
NULL,1931,NULL,1.067,NULL,54,1931,{'Location': 'DOGGER BANK;ENGLAND'}
NULL,1931,NULL,142.077,NULL,-3.417,1931,{'Location': 'BISMARCK SEA'}
NULL,1931,8.0,-74.417,NULL,39.35,1931,{'Location': 'ATLANTIC CITY;NJ'}
NULL,1931,NULL,-27.1,NULL,38.4,1931,{'Location': 'AZORES'}
NULL,1931,NULL,102.75,NULL,-5,1931,{'Location': 'SW. SUMATRA'}
NULL,1931,100.0,161.016,NULL,-10.932,1931,{'Location': 'SAN CRISTOBAL ISLAND'}
NULL,1931,1.0,132.1,NULL,32.2,1931,{'Location': 'SEIKAIDO'}
NULL,1931,NULL,-80.4,NULL,22.8,1931,{'Location': 'NORTHERN COAST (LAS VILLAS)'}
NULL,1932,NULL,-75.8,NULL,20,1932,{'Location': 'SANTIAGO DE CUBA'}
NULL,1932,NULL,12.56738,NULL,41.87194,1932,{'Location': 'CALABRIAN ARC'}
120.0,1932,404.0,-104.25,NULL,19.5,1932,{'Location': 'CENTRAL MEXICO'}
NULL,1932,NULL,-103.632,NULL,19.452,1932,{'Location': 'CENTRAL MEXICO'}
200.0,1932,150.0,-104.5,NULL,19,1932,{'Location': 'CENTRAL MEXICO'}
NULL,1932,NULL,-99.0403085,NULL,19.586396,1932,{'Location': 'S. MEXICO'}
NULL,1932,NULL,128.35,NULL,-3.57,1932,{'Location': 'JAVA TRENCH'}
NULL,1932,NULL,177.5,NULL,-39,1932,{'Location': 'N. NEW ZEALAND'}
669.0,1932,161.0,23.9,NULL,40.5,1932,{'Location': 'NORTH AEGEAN'}
NULL,1932,NULL,-64.2,NULL,10.5,1932,{'Location': 'CUMANA'}
NULL,1932,NULL,-73.7965732,NULL,40.7852326,1932,{'Location': 'WILLETTS POINT;NEW YORK'}
NULL,1933,2.0,154.508,NULL,49.12,1933,{'Location': 'KHARIMKOTAN;N. KURIL ISLANDS'}
NULL,1933,NULL,-71,NULL,-20,1933,{'Location': 'NORTHERN CHILE'}
NULL,1933,6044.0,144.622,NULL,39.224,1933,{'Location': 'SANRIKU'}
NULL,1933,NULL,-117.966,NULL,33.616,1933,{'Location': 'S. CALIFORNIA'}
NULL,1933,NULL,27.2,NULL,36.8,1933,{'Location': 'COS;DODECANESE'}
NULL,1933,NULL,0.6,NULL,6.9,1933,{'Location': 'GOLD COAST'}
NULL,1933,NULL,142.4,NULL,38.1,1933,{'Location': 'SANRIKU'}
NULL,1933,NULL,-81,NULL,-2,1933,{'Location': 'ECUADOR'}
NULL,1933,NULL,151,NULL,-5,1933,{'Location': 'BISMARCK SEA'}
NULL,1933,18.0,124.05,NULL,12.77,1933,{'Location': 'E. SAMAR ISLAND'}
NULL,1934,10600.0,86.76,NULL,26.773,1934,{'Location': 'BIHAR-NEPAL;GANGES RIVER'}
NULL,1934,NULL,119,NULL,17.5,1934,{'Location': 'SOUTH CHINA SEA'}
NULL,1934,80.0,7.417,NULL,62.228,1934,{'Location': 'TAFJORD'}
NULL,1934,NULL,-18.25,NULL,66,1934,{'Location': 'ICELAND'}
4.0,1934,NULL,-82.5,50000.0,8,1934,{'Location': 'COSTA RICA-PANAMA'}
NULL,1934,NULL,166.731,NULL,-11.907,1934,{'Location': 'SOLOMON ISLANDS'}
NULL,1934,NULL,165.503,NULL,-11.139,1934,{'Location': 'SOLOMON ISLANDS'}
NULL,1934,NULL,-118.2,150000.0,33.7,1934,{'Location': 'S. CALIFORNIA'}
NULL,1934,NULL,-105.5,NULL,18.5,1934,{'Location': 'MEXICO'}
NULL,1934,NULL,-69.5,NULL,-19.5,1934,{'Location': 'NORTHERN CHILE'}
NULL,1934,NULL,152.2,NULL,-4.2,1934,{'Location': 'BISMARCK SEA'}
NULL,1935,60000.0,66.8,25000000.0,29.5,1935,{'Location': 'QUETTA'}
NULL,1935,NULL,141.4,NULL,36.6,1935,{'Location': 'JAPAN'}
NULL,1935,NULL,141.416,NULL,-3.824,1935,{'Location': 'BISMARCK SEA'}
NULL,1935,NULL,143.7,NULL,39.9,1935,{'Location': 'SANRIKU'}
NULL,1935,NULL,144.3,NULL,40.7,1935,{'Location': 'SANRIKU'}
NULL,1935,NULL,-155.5,NULL,19.5,1935,{'Location': 'HAWAII'}
NULL,1935,NULL,94,NULL,5.5,1935,{'Location': 'CELEBES SEA'}
NULL,1935,100.0,103.6,NULL,28.7,1935,{'Location': 'SICHUAN PROVINCE'}
NULL,1935,NULL,98.25,NULL,0.001,1935,{'Location': 'SW. SUMATRA'}
NULL,1936,NULL,-71.49968319999999,NULL,41.3911862,1936,{'Location': 'GOOSE BAY;SOUTH ISLAND'}
NULL,1936,NULL,166.9,NULL,-0.5,1936,{'Location': 'NAURU;OCEAN ISLAND'}
3.0,1936,NULL,126.5,NULL,4.5,1936,{'Location': 'SULAWESI'}
40.0,1936,1.0,-70,NULL,-24.5,1936,{'Location': 'NORTHERN CHILE'}
20.0,1936,9.0,94.7,NULL,6.1,1936,{'Location': 'OFF NORTHWEST COAST'}
NULL,1936,73.0,6.851,NULL,61.87,1936,{'Location': 'LOEN'}
NULL,1936,NULL,-137.1,NULL,58.6,1936,{'Location': 'LITUYA BAY;AK'}
NULL,1936,NULL,142.2,NULL,38.2,1936,{'Location': 'SANRIKU'}
NULL,1936,NULL,164,NULL,55.2,1936,{'Location': 'KAMCHATKA'}
NULL,1937,507.0,152.203,NULL,-4.271,1937,{'Location': 'RABAUL'}
NULL,1937,1.0,121.5,NULL,14.5,1937,{'Location': 'W. LUZON ISLAND'}
NULL,1937,NULL,162.5,NULL,56,1937,{'Location': 'KAMCHATKA'}
NULL,1937,NULL,-165,NULL,58,1937,{'Location': 'BERING SEA;AK'}
NULL,1937,NULL,165,NULL,58,1937,{'Location': 'KAMCHATKA'}
NULL,1937,NULL,132.3,NULL,-3,1937,{'Location': 'BANDA SEA'}
NULL,1938,NULL,29.2,NULL,-1.408,1938,{'Location': 'NYAMURAGIRA'}
NULL,1938,NULL,130.5,NULL,-5.25,1938,{'Location': 'BANDA SEA'}
NULL,1938,NULL,132.3,NULL,-3,1938,{'Location': 'BANDA SEA'}
NULL,1938,NULL,153.1,NULL,-5.1,1938,{'Location': 'SOLOMON SEA'}
NULL,1938,NULL,-131.9,NULL,52.2,1938,{'Location': 'BRITISH COLUMBIA'}
NULL,1938,NULL,6.967,NULL,62.333,1938,{'Location': 'WESTERN NORWAY'}
NULL,1938,NULL,147.8,NULL,-6,1938,{'Location': 'SOLOMON SEA'}
NULL,1938,34.0,120,NULL,-1,1938,{'Location': 'MAKASSAR STRAIT'}
NULL,1938,NULL,141.4,NULL,36.7,1938,{'Location': 'JAPAN TRENCH'}
NULL,1938,2.0,144.3,NULL,43.6,1938,{'Location': 'E. HOKKAIDO ISLAND'}
NULL,1938,NULL,125.115,NULL,25.321,1938,{'Location': 'RYUKYU ISLANDS'}
NULL,1938,NULL,-74.12,1310000.0,39.95,1938,{'Location': 'NEW JERSEY COAST'}
NULL,1938,1.0,141.7,NULL,37.1,1938,{'Location': 'SANRIKU'}
NULL,1938,NULL,141.7,NULL,37.2,1938,{'Location': 'SANRIKU'}
NULL,1938,NULL,141.8,NULL,37.5,1938,{'Location': 'OFF FUKUSHIMA PREFECTURE'}
NULL,1938,NULL,141.7,NULL,37,1938,{'Location': 'OFF FUKUSHIMA PREFECTURE'}
NULL,1938,NULL,141.2,NULL,37.6,1938,{'Location': 'SANRIKU'}
NULL,1938,NULL,-158.37,NULL,55.48,1938,{'Location': 'SHUMAGIN ISLANDS;AK'}
NULL,1938,NULL,141.5,NULL,37,1938,{'Location': 'SANRIKU'}
NULL,1938,NULL,141.6,NULL,37.4,1938,{'Location': 'SANRIKU'}
NULL,1938,NULL,142.1,NULL,36.7,1938,{'Location': 'SANRIKU'}
NULL,1938,NULL,142.2,NULL,37,1938,{'Location': 'SANRIKU'}
NULL,1939,30000.0,-72.25,920000000.0,-36.25,1939,{'Location': 'CENTRAL CHILE'}
NULL,1939,NULL,14.7,NULL,38.5,1939,{'Location': 'CALABRIAN ARC'}
NULL,1939,5.0,155.386,NULL,-7.08,1939,{'Location': 'SOLOMON SEA'}
NULL,1939,1.0,132,NULL,32.3,1939,{'Location': 'SEIKAIDO'}
NULL,1939,NULL,-70.5,NULL,-27,1939,{'Location': 'NORTHERN CHILE'}
NULL,1939,24.0,159.234,NULL,-9.295,1939,{'Location': 'SOLOMON ISLANDS'}
52.0,1939,27.0,139.5,NULL,40.1,1939,{'Location': 'NW. HONSHU ISLAND'}
NULL,1939,NULL,121.25,NULL,13.5,1939,{'Location': 'TAYABAS BAY;SULU SEA'}
NULL,1939,NULL,-24.427,NULL,37.053,1939,{'Location': 'AZORES'}
NULL,1939,NULL,-0.13,NULL,5.18,1939,{'Location': 'GOLD COAST'}
NULL,1939,NULL,-79.1,NULL,22.2,1939,{'Location': 'SANTA CLARA'}
NULL,1939,NULL,123,NULL,0,1939,{'Location': 'N. MOLUCCAS ISLANDS'}
NULL,1939,32700.0,39.533,20000000.0,39.77,1939,{'Location': 'SOUTH BLACK SEA'}
NULL,1940,NULL,13.467,NULL,38.067,1940,{'Location': 'NORTHERN SICILY'}
3500.0,1940,179.0,-77,NULL,-10.5,1940,{'Location': 'CENTRAL PERU'}
NULL,1940,20.0,139.5,NULL,44.2,1940,{'Location': 'W. HOKKAIDO ISLAND'}
NULL,1940,NULL,13.167,NULL,65.883,1940,{'Location': 'NORTHERN NORWAY'}
NULL,1940,NULL,-71,NULL,-22,1940,{'Location': 'NORTHERN CHILE'}
NULL,1940,NULL,-74.5,NULL,-41.5,1940,{'Location': 'SOUTHERN CHILE'}
NULL,1941,4.0,152.071,NULL,-4.175,1941,{'Location': 'BISMARCK SEA'}
NULL,1941,NULL,-125.25,NULL,40.5,1941,{'Location': 'NORTHERN CALIFORNIA'}
NULL,1941,NULL,12.2,NULL,38.3,1941,{'Location': 'CALABRIAN ARC'}
NULL,1941,NULL,92.5,NULL,12.5,1941,{'Location': 'ANDAMAN SEA;E. COAST INDIA'}
NULL,1941,4.0,132.1,NULL,32,1941,{'Location': 'SEIKAIDO'}
NULL,1941,NULL,-18.983,NULL,37.417,1941,{'Location': 'AZORES GIBRALTAR FRACTURE ZONE'}
NULL,1941,6.0,-83.2,NULL,8.7,1941,{'Location': 'COSTA RICA-PANAMA'}
NULL,1941,NULL,-84,NULL,8.5,1941,{'Location': 'COSTA RICA-PANAMA'}
NULL,1942,NULL,-74.5,NULL,4.6,1942,{'Location': 'COLOMBIA'}
25.0,1942,30.0,-76,NULL,-15,1942,{'Location': 'S. PERU'}
NULL,1943,11.0,-72,NULL,-30.75,1943,{'Location': 'CENTRAL CHILE'}
NULL,1943,NULL,143.3,NULL,41.2,1943,{'Location': 'SE. HOKKAIDO ISLAND'}
NULL,1944,NULL,-95.712891,NULL,37.09024,1944,{'Location': 'COLUMBIA RIVER VALLEY;WA'}
NULL,1944,NULL,15.213,NULL,38.789,1944,{'Location': 'STROMBOLI ISlAND'}
NULL,1944,NULL,-74.9,NULL,38.933,1944,{'Location': 'NEW JERSEY COAST'}
4270.0,1944,2446.0,137.1,NULL,34,1944,{'Location': 'OFF SOUTHEAST COAST KII PENINSULA'}
NULL,1944,NULL,-74,NULL,40.3,1944,{'Location': 'CONEY ISLAND;NY'}
896.0,1945,2306.0,137.2,NULL,34.7,1945,{'Location': 'TOKAIDO'}
NULL,1945,2.0,142.1,NULL,40.9,1945,{'Location': 'SANRIKU'}
NULL,1945,8000.0,63,50000000.0,24.5,1945,{'Location': 'MAKRAN COAST'}
NULL,1946,334.0,-162.832,52092000.0,53.492,1946,{'Location': 'UNIMAK ISLAND;AK'}
NULL,1946,NULL,-124.92,NULL,49.87,1946,{'Location': 'BRITISH COLUMBIA'}
NULL,1946,2.0,-70.5,NULL,-26.5,1946,{'Location': 'NORTHERN CHILE'}
NULL,1946,3580.0,-69,NULL,19.25,1946,{'Location': 'NORTHEASTERN COAST'}
NULL,1946,150.0,-69.5,NULL,19.5,1946,{'Location': 'NORTHEASTERN COAST'}
NULL,1946,NULL,-76.25,NULL,-14,1946,{'Location': 'S. PERU'}
NULL,1946,NULL,-174.5,NULL,51.5,1946,{'Location': 'ANDREANOF ISLANDS;AK'}
NULL,1946,NULL,153.1,NULL,48.1,1946,{'Location': 'N. KURIL ISLANDS'}
NULL,1946,2724.0,135.6,NULL,33,1946,{'Location': 'HONSHU: S COAST'}
NULL,1947,NULL,-155.5827818,NULL,19.8967662,1947,{'Location': 'HAWAII'}
NULL,1947,NULL,178.87,NULL,-38.85,1947,{'Location': 'OFF COAST OF NORTH ISLAND'}
NULL,1947,NULL,178.88,NULL,-38.42,1947,{'Location': 'OFF COAST OF NORTH ISLAND'}
20.0,1947,3.0,22,NULL,37,1947,{'Location': 'PELOPONNESUS;GREECE'}
NULL,1947,NULL,141,NULL,43.8,1947,{'Location': 'W. HOKKAIDO ISLAND'}
NULL,1948,76.0,122,3500000.0,10.5,1948,{'Location': 'SULU SEA'}
NULL,1948,NULL,27.2,NULL,35.5,1948,{'Location': 'DODECANESE;KARPATHOS IS.'}
NULL,1948,NULL,135.6,NULL,33.1,1948,{'Location': 'TOKAIDO'}
45.0,1948,2.0,20.427,NULL,38.532,1948,{'Location': 'IONIAN SEA'}
NULL,1948,NULL,95,NULL,6,1948,{'Location': 'OFF NORTHWEST COAST'}
NULL,1948,NULL,-174,NULL,-21,1948,{'Location': 'TONGA TRENCH'}
21.0,1948,4.0,-106,NULL,22,1948,{'Location': 'MEXICO'}
NULL,1948,NULL,-69,NULL,-22.5,1948,{'Location': 'NORTHERN CHILE'}
NULL,1949,NULL,163.5,NULL,54.6,1949,{'Location': 'KAMCHATKA'}
NULL,1949,NULL,20,NULL,38.2,1949,{'Location': 'WEST COAST OF GREECE'}
NULL,1949,8.0,-122.617,25000000.0,47.167,1949,{'Location': 'PUGET SOUND;WA'}
NULL,1949,NULL,-95.712891,NULL,37.09024,1949,{'Location': 'PUGET SOUND;WA'}
NULL,1949,NULL,-73.5,NULL,-38,1949,{'Location': 'CENTRAL CHILE'}
NULL,1949,NULL,95,NULL,5,1949,{'Location': 'BANDA ACEH'}
435.0,1949,7.0,26.23,NULL,38.58,1949,{'Location': 'CHIOS ISLAND;AEGEAN ISLANDS'}
NULL,1949,NULL,-95.712891,NULL,37.09024,1949,{'Location': 'COLUMBIA RIVER VALLEY;WA'}
NULL,1949,NULL,-133.3,NULL,53.6,1949,{'Location': 'BRITISH COLUMBIA'}
NULL,1949,NULL,121.5,NULL,17,1949,{'Location': 'NORTHERN LUZON ISLAND'}
NULL,1949,NULL,-149,NULL,59.75,1949,{'Location': 'GULF OF ALASKA;AK'}
NULL,1949,NULL,154,NULL,-5.5,1949,{'Location': 'SOLOMON SEA'}
NULL,1949,1.0,-71,NULL,-54,1949,{'Location': 'SOUTHERN CHILE'}
NULL,1949,3.0,-71,NULL,-54,1949,{'Location': 'SOUTHERN CHILE'}
NULL,1949,32.0,121.63,NULL,17,1949,{'Location': 'E. LUZON ISLAND'}
NULL,1950,NULL,-71.5,NULL,-53.5,1950,{'Location': 'SOUTHERN CHILE'}
NULL,1950,NULL,177.2,NULL,-37.8,1950,{'Location': 'N. NEW ZEALAND'}
NULL,1950,NULL,-83,NULL,6.5,1950,{'Location': 'OFF COAST'}
NULL,1950,NULL,-68,NULL,10.5,1950,{'Location': 'EL TOCUYO'}
NULL,1950,1530.0,96.5,20000000.0,28.5,1950,{'Location': 'INDIA-CHINA'}
NULL,1950,NULL,-85,NULL,11,1950,{'Location': 'COSTA RICA-NICARAGUA'}
NULL,1950,2.0,128.3,NULL,-3.8,1950,{'Location': 'JAVA TRENCH'}
NULL,1950,NULL,10.383,NULL,63.433,1950,{'Location': 'MID-NORWAY'}
NULL,1950,NULL,-91.917,NULL,14.31,1950,{'Location': 'GUATEMALA'}
NULL,1950,NULL,159.5,NULL,-10,1950,{'Location': 'SOLOMON SEA'}
12.0,1950,4.0,-77.75,NULL,-14.25,1950,{'Location': 'S. PERU'}
NULL,1950,NULL,-98.22,NULL,16.48,1950,{'Location': 'S. MEXICO'}
NULL,1951,NULL,142.2,NULL,-3.7,1951,{'Location': 'BISMARCK SEA'}
NULL,1951,NULL,-95.712891,3000.0,37.09024,1951,{'Location': 'COLUMBIA RIVER VALLEY;WA'}
NULL,1951,2000.0,-87.5,NULL,13,1951,{'Location': 'COSIGUINA VOLCANO'}
NULL,1951,NULL,-156,NULL,19.5,1951,{'Location': 'HAWAII'}
586.0,1951,68.0,121.7,NULL,23.8,1951,{'Location': 'TAIWAN'}
NULL,1951,NULL,100,NULL,26.7,1951,{'Location': 'CHINA: GANSU AND SHANXI PROVINCES'}
NULL,1951,NULL,157.95,NULL,-9.02,1951,{'Location': 'KAVACHI'}
NULL,1952,NULL,12.417,NULL,64.883,1952,{'Location': 'MID-NORWAY'}
572.0,1952,66.0,143.85,NULL,42.15,1952,{'Location': 'SE. HOKKAIDO ISLAND'}
17.0,1952,NULL,143.6,NULL,41.7,1952,{'Location': 'SE. HOKKAIDO ISLAND'}
NULL,1952,NULL,-155,NULL,19.1,1952,{'Location': 'HAWAII'}
NULL,1952,NULL,127.25,NULL,9.5,1952,{'Location': 'E. OF MINDANO;PHILIPPINES'}
NULL,1952,NULL,-95.712891,NULL,37.09024,1952,{'Location': 'COLUMBIA RIVER VALLEY;WA'}
NULL,1952,NULL,-82.4,NULL,43.1,1952,{'Location': 'LAKE HURON;MI'}
NULL,1952,NULL,-85.3,NULL,10.3,1952,{'Location': 'COSTA RICA-PANAMA'}
NULL,1952,NULL,169.25,NULL,-18.5,1952,{'Location': 'OFF EAST COAST OF VANUATU'}
NULL,1952,NULL,139.85,NULL,32.1,1952,{'Location': 'MYOJINSHO SUBMARINE VOLCANO'}
NULL,1952,NULL,139.85,NULL,32.1,1952,{'Location': 'MYOJINSHO SUBMARINE VOLCANO'}
NULL,1952,31.0,139.85,NULL,32.1,1952,{'Location': 'MYOJINSHO SUBMARINE VOLCANO'}
NULL,1952,NULL,139.85,NULL,32.1,1952,{'Location': 'MYOJINSHO SUBMARINE VOLCANO'}
NULL,1952,NULL,-95.712891,NULL,37.09024,1952,{'Location': 'COLUMBIA RIVER VALLEY;WA'}
NULL,1952,20000.0,160.057,2000000.0,52.755,1952,{'Location': 'KAMCHATKA'}
NULL,1953,NULL,-95.712891,NULL,37.09024,1953,{'Location': 'COLUMBIA RIVER VALLEY;WA'}
NULL,1953,NULL,-77.5,NULL,-12,1953,{'Location': 'CENTRAL PERU'}
NULL,1953,NULL,-95.712891,NULL,37.09024,1953,{'Location': 'COLUMBIA RIVER VALLEY;WA'}
NULL,1953,NULL,139.85,NULL,32.1,1953,{'Location': 'MYOJINSHO SUBMARINE VOLCANO'}
NULL,1953,NULL,156.5,NULL,50,1953,{'Location': 'N. KURIL ISLANDS'}
NULL,1953,NULL,139.85,NULL,32.1,1953,{'Location': 'MYOJINSHO SUBMARINE VOLCANO'}
NULL,1953,NULL,152.868,13000.0,-4.449,1953,{'Location': 'RABAUL;NEW BRITAIN'}
26.0,1953,9.0,-72.5,500000000.0,-36.5,1953,{'Location': 'CENTRAL CHILE'}
NULL,1953,NULL,-70.7,NULL,19.8,1953,{'Location': 'PUERTO PLATA'}
NULL,1953,NULL,147.4,NULL,-2.4,1953,{'Location': 'BISMARCK SEA'}
2412.0,1953,476.0,20.8,100000000.0,38.3,1953,{'Location': 'IONIAN SEA'}
NULL,1953,NULL,-95.712891,NULL,37.09024,1953,{'Location': 'COLUMBIA RIVER VALLEY;WA'}
100.0,1953,40.0,32.5,NULL,35,1953,{'Location': 'LEVANTIAN SEA'}
24.0,1953,12.0,178.2,NULL,-18.3,1953,{'Location': 'FIJI ISLANDS'}
NULL,1953,1.0,141.7,NULL,34,1953,{'Location': 'KASHIMA;JAPAN'}
20.0,1953,6.0,-80.6,NULL,-3.4,1953,{'Location': 'N. PERU'}
NULL,1954,NULL,104.195397,NULL,35.86166,1954,{'Location': 'CHINA: GANSU AND SHANXI PROVINCES'}
NULL,1954,NULL,15.213,NULL,38.789,1954,{'Location': 'STROMBOLI ISLAND'}
NULL,1954,15.0,-86.883,NULL,41.7,1954,{'Location': 'MICHIGAN CITY;IN (LAKE MICHIGAN)'}
5000.0,1954,1243.0,1.467,6000000.0,36.283,1954,{'Location': 'SEA OF ALBORAN'}
NULL,1954,NULL,-32.283,NULL,67.47,1954,{'Location': 'APUTITEQ POINT'}
NULL,1954,NULL,142.2,NULL,38.9,1954,{'Location': 'MIYAGI;JAPAN'}
NULL,1955,NULL,-69.57,NULL,11.46,1955,{'Location': 'OFF THE COAST NEAR LA VELA'}
149.0,1955,8.0,23.1,NULL,39.4,1955,{'Location': 'VOLOS GULF'}
NULL,1955,2.0,-72,NULL,-30,1955,{'Location': 'CENTRAL CHILE'}
NULL,1955,NULL,94,NULL,6.5,1955,{'Location': 'LITTLE NICOBAR ISLAND'}
NULL,1955,NULL,155.7,NULL,-6.9,1955,{'Location': 'SOLOMON SEA'}
NULL,1955,NULL,101.8,NULL,26.6,1955,{'Location': 'JINSHA RIVER;YUNNAN PROVINCE'}
